bootstrap,feature,standardized_coefficient
2426,L,0.22057576400700907
2426,SxL,0.6101278400419793
2426,T,-0.12427949586175603
2426,SxT,0.07440087478154996
2427,S,-0.032495173406155244
2427,L,0.29452211394587335
2427,SxL,0.5429545687101013
2427,T,0.04466658506438747
2427,SxT,0.035792975718900825
2428,S,-0.19073465245499457
2428,L,0.2529626207047396
2428,SxL,0.7995993806523698
2428,T,-0.13540228482244077
2428,SxT,0.06756592558677396
2429,S,-0.22492767760767948
2429,L,0.20808816995389756
2429,SxL,0.7507042738935674
2429,T,-0.23478506409934055
2429,SxT,0.12316839073214998
2430,S,-0.30776468171133226
2430,L,0.18642634703484307
2430,SxL,0.7393801967745408
2430,T,-0.23588339681212295
2430,SxT,0.16358781116619645
2431,S,-0.08980597986690192
2431,L,0.2222796542941341
2431,SxL,0.5415133014599425
2431,T,-0.07928282203556948
2431,SxT,0.0638999936358482
2432,S,-0.2258697984082041
2432,L,0.2043416545631609
2432,SxL,0.7582346719554016
2432,T,-0.11950763603469258
2432,SxT,0.1643305568008407
2433,S,-0.19427156358629075
2433,L,0.3443928399532543
2433,SxL,0.6509847390012158
2433,T,-0.036335832319622424
2433,SxT,0.06878952502052173
2434,S,-0.29958916058366036
2434,L,0.2183778153035857
2434,SxL,0.6760676008410598
2434,T,-0.17409266481337482
2434,SxT,0.15546383425429136
2435,S,-0.0680345451543598
2435,L,0.3134266776566892
2435,SxL,0.5792266641044715
2435,T,-0.06816584261393425
2435,SxT,0.0011728225033731535
2436,S,-0.008495937600730802
2436,L,0.33142282505352827
2436,SxL,0.6057990730624228
2436,T,-0.0866329888121984
2436,SxT,-0.04676904050640098
2437,S,-0.12193147157485319
2437,L,0.2944774673513071
2437,SxL,0.5921062605379893
2437,T,-0.0736918868013852
2437,SxT,0.036494466524652346
2438,S,-0.3116442733987047
2438,L,0.1837379643538617
2438,SxL,0.6753737252542208
2438,T,-0.25142412865186925
2438,SxT,0.13343106567077298
2439,S,-0.059058770419034526
2439,L,0.2638193490443101
2439,SxL,0.5307724146076335
2439,T,-0.07078558870218798
2439,SxT,0.021661433793924965
2440,S,-0.29597401317527644
2440,L,0.3146948889688168
2440,SxL,0.6959662735169813
2440,T,-0.22726161583499996
2440,SxT,0.15354620413134407
2441,S,-0.1604817553455665
2441,L,0.3041915938191616
2441,SxL,0.7831535065078487
2441,T,-0.05210649811135486
2441,SxT,0.06884259369043923
2442,S,-0.14239028993911904
2442,L,0.20428519585326232
2442,SxL,0.5690475754590157
2442,T,-0.1260213142736401
2442,SxT,0.0935905068327541
2443,S,-0.368411676934466
2443,L,0.24408777503516932
2443,SxL,0.6609207636569168
2443,T,-0.28868033891127953
2443,SxT,0.19871582496901674
2444,S,-0.36970771362830257
2444,L,0.2076262399891623
2444,SxL,0.8769925473290759
2444,T,-0.2772489251219865
2444,SxT,0.163383772724382
2445,S,-0.19494063712874335
2445,L,0.28689348728189934
2445,SxL,0.6651498919332318
2445,T,-0.14551282961280265
2445,SxT,0.04698140217739116
2446,S,-0.06241926315909545
2446,L,0.2650104732106284
2446,SxL,0.5309776802152555
2446,T,-0.04399944974396816
2446,SxT,-0.00026544135609526286
2447,S,-0.3202419127973841
2447,L,0.24517056836872542
2447,SxL,0.717693164645821
2447,T,-0.17048227083375464
2447,SxT,0.13137610142808442
2448,S,-0.2902155938344705
2448,L,0.23711634912289048
2448,SxL,0.6706888306995189
2448,T,-0.17271486991763185
2448,SxT,0.1167524711669813
2449,S,-0.043770991750617355
2449,L,0.3350009139343224
2449,SxL,0.5227164167560046
2449,T,-0.03026591236037299
2449,SxT,0.004804610448991041
2450,S,-0.2169337825944953
2450,L,0.2972492289172539
2450,SxL,0.6131157419783282
2450,T,-0.1584095611454191
2450,SxT,0.0877504051454128
2451,S,-0.3128999549778211
2451,L,0.1479786181573195
2451,SxL,0.669111531053471
2451,T,-0.20935711180410677
2451,SxT,0.15362153496170547
2452,S,-0.192209049123867
2452,L,0.28815187270841325
2452,SxL,0.6444702671657336
2452,T,-0.1688906869179139
2452,SxT,0.07494486692405228
2453,S,-0.28721535870481557
2453,L,0.2327270174301025
2453,SxL,0.7596482344122697
2453,T,-0.14141332510523583
2453,SxT,0.1711610375997886
2454,S,-0.32613947796491394
2454,L,0.21295859428037733
2454,SxL,0.6493036151750962
2454,T,-0.2670646031081483
2454,SxT,0.1263219798727901
2455,S,-0.17490452187237274
2455,L,0.33150447658238
2455,SxL,0.6945625334129557
2455,T,-0.06189906429032531
2455,SxT,0.07087579865748904
2456,S,-0.24044851917112298
2456,L,0.2308438198116849
2456,SxL,0.6510040851082692
2456,T,-0.2564338123152242
2456,SxT,0.07980217706697451
2457,S,-0.1665058155516014
2457,L,0.31700943043978647
2457,SxL,0.5794690556165972
2457,T,-0.11543407026420016
2457,SxT,0.06146214736035838
2458,S,-0.04399550214520235
2458,L,0.2974805542295631
2458,SxL,0.562631765603318
2458,T,-0.06196071875819448
2458,SxT,-0.007809329634915048
2459,S,-0.20481316604409885
2459,L,0.14578709234900655
2459,SxL,0.7293333535149046
2459,T,-0.21400257311693383
2459,SxT,0.10295764392760232
2460,S,-0.18325428547185776
2460,L,0.2563883727105889
2460,SxL,0.6283178708990858
2460,T,-0.09829941930875218
2460,SxT,0.0876097114093331
2461,S,-0.29216947469527793
2461,L,0.22442997561387745
2461,SxL,0.6670962637811796
2461,T,-0.29932102216228684
2461,SxT,0.13510895525090721
2462,S,-0.17708040437265696
2462,L,0.14120146137465106
2462,SxL,0.7612036636379498
2462,T,-0.17894703832372466
2462,SxT,0.06700035688224738
2463,S,-0.17424903429511446
2463,L,0.22331215591813203
2463,SxL,0.5528376897255205
2463,T,-0.17271663945389068
2463,SxT,0.1429329962302342
2464,S,-0.2253285023941641
2464,L,0.2041579703686327
2464,SxL,0.639594118783363
2464,T,-0.16967102679580337
2464,SxT,0.13903371311368248
2465,S,-0.2539374792352888
2465,L,0.17067270940207602
2465,SxL,0.7585909806650348
2465,T,-0.1682100164190372
2465,SxT,0.10057393778306234
2466,S,-0.4305047888980602
2466,L,0.2864624605291971
2466,SxL,0.835186750674025
2466,T,-0.26821375258231483
2466,SxT,0.19774984214533295
2467,S,0.015573937380637844
2467,L,0.30079130184171626
2467,SxL,0.4469259956543589
2467,T,-0.04817250825604529
2467,SxT,-0.046097484468358776
2468,S,-0.14595838297714103
2468,L,0.2938995734599348
2468,SxL,0.5864200456017371
2468,T,-0.08147121735854423
2468,SxT,0.06570404058907324
2469,S,-0.19305961081067832
2469,L,0.21707595869215313
2469,SxL,0.663009654959938
2469,T,-0.3092417550905376
2469,SxT,0.09056992662712067
2470,S,0.007084641477691693
2470,L,0.36335147034196025
2470,SxL,0.494572631169325
2470,T,0.020615407795884992
2470,SxT,-0.03163692216108034
2471,S,-0.28203717580998766
2471,L,0.2633779776836478
2471,SxL,0.7175429745921589
2471,T,-0.20556936863847886
2471,SxT,0.1105757357031042
2472,S,-0.24112982980701506
2472,L,0.19100641466455492
2472,SxL,0.7343124425546855
2472,T,-0.22843876837102414
2472,SxT,0.1172870435930083
2473,S,-0.07937678010729102
2473,L,0.30533390665459537
2473,SxL,0.5923580472872018
2473,T,-0.0225171698879666
2473,SxT,0.042682368857372116
2474,S,-0.16490653557573762
2474,L,0.22097884977192805
2474,SxL,0.6801098889089575
2474,T,-0.15804713772572593
2474,SxT,0.06868786114177494
2475,S,-0.19464331194055648
2475,L,0.273396175403788
2475,SxL,0.6608123230229302
2475,T,-0.14763620929725313
2475,SxT,0.061645712445361996
2476,S,0.044972126525129184
2476,L,0.2631337749880561
2476,SxL,0.5268529750650474
2476,T,-0.043802389525571084
2476,SxT,-0.05422154458649166
2477,S,-0.05666319349903706
2477,L,0.3222297663594047
2477,SxL,0.6037278209405484
2477,T,-0.036454596631022865
2477,SxT,-0.009141162788875359
2478,S,-0.26430237322564853
2478,L,0.15303863322294642
2478,SxL,0.7889663548635438
2478,T,-0.15541192154396619
2478,SxT,0.15290114183054934
2479,S,-0.16320731624054474
2479,L,0.25217995064860843
2479,SxL,0.7372341113857211
2479,T,-0.1632817855321012
2479,SxT,0.04724562801770597
2480,S,-0.4458198429477843
2480,L,0.10945306333779026
2480,SxL,0.7608121882555172
2480,T,-0.3159895902614605
2480,SxT,0.2589364569921617
2481,S,-0.14093785737441572
2481,L,0.3143158168421031
2481,SxL,0.7836126998489044
2481,T,-0.09737847135012986
2481,SxT,0.05522078017861643
2482,S,-0.05543940723380736
2482,L,0.2739288431569159
2482,SxL,0.627934880189058
2482,T,-0.1046952045341184
2482,SxT,0.02725310826400676
2483,S,-0.37338317225158296
2483,L,0.16642282470609115
2483,SxL,0.8479483790059913
2483,T,-0.23670522398759727
2483,SxT,0.1940654438090322
2484,S,-0.3676973420330485
2484,L,0.2857521341451279
2484,SxL,0.7800524396270228
2484,T,-0.2342319099534496
2484,SxT,0.16552596834658423
2485,S,-0.1830593258803169
2485,L,0.24615194515723482
2485,SxL,0.6692550276773368
2485,T,-0.08224241797493122
2485,SxT,0.06912662191048197
2486,S,-0.036797159563806234
2486,L,0.27962516406007354
2486,SxL,0.5547343084214925
2486,T,-0.06832087958039039
2486,SxT,0.04359631545987725
2487,S,-0.2089107756509894
2487,L,0.13032339128360848
2487,SxL,0.791598408610957
2487,T,-0.196464092230668
2487,SxT,0.14817477825851985
2488,S,-0.05749708301971365
2488,L,0.32304243367200114
2488,SxL,0.5229888973846063
2488,T,-0.06044826635367155
2488,SxT,0.0012387710796302105
2489,S,-0.11456645150056441
2489,L,0.30936808926036685
2489,SxL,0.641308805050716
2489,T,-0.0238240440544123
2489,SxT,0.034708443282832915
2490,S,-0.2072731876679946
2490,L,0.28059361665717786
2490,SxL,0.559857633664552
2490,T,-0.15412233006314016
2490,SxT,0.07273439621642845
2491,S,-0.34086440044108607
2491,L,0.1917084926243261
2491,SxL,0.835658049732616
2491,T,-0.1595443081896235
2491,SxT,0.15793509318692253
2492,S,-0.26378173094151436
2492,L,0.15792646546517985
2492,SxL,0.7774344110274409
2492,T,-0.24721382126083782
2492,SxT,0.10883269526639613
2493,S,-0.4627474216617731
2493,L,0.17433913874010076
2493,SxL,0.8052407830384527
2493,T,-0.2852473794807857
2493,SxT,0.24642073003198484
2494,S,-0.2972962409629534
2494,L,0.2377721989564644
2494,SxL,0.6311165754870529
2494,T,-0.170272889927487
2494,SxT,0.11597433434121907
2495,S,-0.03950316374193649
2495,L,0.19868788749207655
2495,SxL,0.546725956417426
2495,T,-0.14082545798956203
2495,SxT,0.04162150408879841
2496,S,-0.24571916967410395
2496,L,0.2624346074412768
2496,SxL,0.6739141244979175
2496,T,-0.1202535518463594
2496,SxT,0.07792267603141134
2497,S,-0.21312715369754645
2497,L,0.11596128931461336
2497,SxL,0.7286041319511719
2497,T,-0.2579703792365515
2497,SxT,0.08465786338404249
2498,S,-0.24969446959479108
2498,L,0.20229266164933046
2498,SxL,0.6253083754087043
2498,T,-0.14065451347285407
2498,SxT,0.13166090214505421
2499,S,-0.26122485189933564
2499,L,0.1706218315166207
2499,SxL,0.7557087982177763
2499,T,-0.27471762116494125
2499,SxT,0.1373382349788912
2500,S,-0.23321704499970727
2500,L,0.15158834498998364
2500,SxL,0.6458841687531124
2500,T,-0.18691241936728392
2500,SxT,0.1467675297506138
2501,S,-0.36895213652562986
2501,L,0.18725586497783353
2501,SxL,0.8934127062620535
2501,T,-0.30311803561010353
2501,SxT,0.17176303106266025
2502,S,-0.16107932521383883
2502,L,0.32489506998606077
2502,SxL,0.4962853929378987
2502,T,-0.0864450563382232
2502,SxT,0.035669949929781904
2503,S,-0.14700142616311238
2503,L,0.24485855194803097
2503,SxL,0.6133450084853117
2503,T,-0.06572731730194036
2503,SxT,0.07798275919988294
2504,S,-0.13661308981730833
2504,L,0.27688467055980015
2504,SxL,0.6413291796597584
2504,T,-0.10052965904517391
2504,SxT,0.0804845851327676
2505,S,-0.23441649251337016
2505,L,0.125432006350785
2505,SxL,0.7127435032658953
2505,T,-0.20856859115277268
2505,SxT,0.12159547792417802
2506,S,-0.41254743786056763
2506,L,0.23071306204058506
2506,SxL,1.1027707053106677
2506,T,-0.20379329182269332
2506,SxT,0.2450896022841251
2507,S,-0.3327445496349378
2507,L,0.24482842304899077
2507,SxL,0.7853474898501224
2507,T,-0.27343942656742726
2507,SxT,0.1428783978042671
2508,S,-0.1443393481033431
2508,L,0.24375488472419837
2508,SxL,0.6781207646238648
2508,T,-0.10148890854474567
2508,SxT,0.0581344098537521
2509,S,-0.17187827318009233
2509,L,0.28552287365713425
2509,SxL,0.6125758176072464
2509,T,-0.09997819652757305
2509,SxT,0.06061282523356287
2510,S,-0.30455809228914565
2510,L,0.07777400380064203
2510,SxL,0.7475663271758111
2510,T,-0.19756615607986708
2510,SxT,0.19843733447181133
2511,S,-0.05341229068602111
2511,L,0.30828822194633443
2511,SxL,0.6611786577864494
2511,T,-0.11510755373685831
2511,SxT,0.005595605098575086
2512,S,-0.17841142676121316
2512,L,0.20308919006471027
2512,SxL,0.6481452919450348
2512,T,-0.19764741648192682
2512,SxT,0.08890874903763517
2513,S,-0.2625023578685054
2513,L,0.3329553369405779
2513,SxL,0.6060851048402959
2513,T,-0.1262959368298065
2513,SxT,0.1051118395341865
2514,S,-0.25312137219360886
2514,L,0.2191470956034649
2514,SxL,0.6885698686453403
2514,T,-0.14718200694991462
2514,SxT,0.12637711090116646
2515,S,-0.14158179018291064
2515,L,0.28530529123919035
2515,SxL,0.6068659877783914
2515,T,-0.0849276821968533
2515,SxT,0.07928748258327226
2516,S,-0.31753558580786
2516,L,0.32099865411897377
2516,SxL,0.6433220749237403
2516,T,-0.26540984167425474
2516,SxT,0.14998226896983163
2517,S,-0.25949379380110144
2517,L,0.2113677319184596
2517,SxL,0.602920087357489
2517,T,-0.2533786296805802
2517,SxT,0.07205445720998938
2518,S,-0.07484132557612495
2518,L,0.3437314312024743
2518,SxL,0.5023648589506571
2518,T,-0.04444688298596027
2518,SxT,0.018950968919341
2519,S,-0.31704428071949153
2519,L,0.27923536689728534
2519,SxL,0.852548305428525
2519,T,-0.19714168620887554
2519,SxT,0.1556124301537275
2520,S,-0.11909877842277343
2520,L,0.3769044967807409
2520,SxL,0.6907627465909789
2520,T,-0.02751965349612239
2520,SxT,0.012877110430531519
2521,S,-0.16817016207357544
2521,L,0.39298120433392303
2521,SxL,0.5790293491216926
2521,T,-0.08580077179690951
2521,SxT,0.026871305572273244
2522,S,-0.0651396689160606
2522,L,0.27790946216081025
2522,SxL,0.6380255311526138
2522,T,-0.03578746124893884
2522,SxT,0.03231811306699776
2523,S,-0.24520222256985194
2523,L,0.1435079213924928
2523,SxL,0.7266133535400603
2523,T,-0.20210584083712213
2523,SxT,0.10231936803147257
2524,S,-0.4502490108427215
2524,L,0.1341034135090703
2524,SxL,0.9484540607611792
2524,T,-0.29147557339042685
2524,SxT,0.2532466497520217
2525,S,0.007230390204690322
2525,L,0.2796295851756481
2525,SxL,0.5148015305853173
2525,T,-0.04533642080931652
2525,SxT,-0.008605781125575836
2526,S,-0.288636700192886
2526,L,0.22283789134127974
2526,SxL,0.7040826620726206
2526,T,-0.18282551926771362
2526,SxT,0.16517039063892056
2527,S,-0.2917157953940391
2527,L,0.2759307669093126
2527,SxL,0.7457216894873337
2527,T,-0.14199541469735952
2527,SxT,0.10507101243821074
2528,S,-0.16680663170228732
2528,L,0.25190112205819226
2528,SxL,0.5559015158756138
2528,T,-0.12010348648863507
2528,SxT,0.12377442229710688
2529,S,-0.16584085088774692
2529,L,0.3283061663821636
2529,SxL,0.6189484886062214
2529,T,-0.06421954932953618
2529,SxT,0.07429160940798644
2530,S,-0.2678322641147982
2530,L,0.2715601185028518
2530,SxL,0.737402203706655
2530,T,-0.1311762206249676
2530,SxT,0.14085357600045065
2531,S,-0.14316017037493792
2531,L,0.28128419129812343
2531,SxL,0.690511008484449
2531,T,-0.13760303868780133
2531,SxT,0.027755789930806164
2532,S,-0.21028790138898876
2532,L,0.33723384191699246
2532,SxL,0.6415567005319972
2532,T,-0.06874084056409117
2532,SxT,0.07954214784632156
2533,S,-0.2325597668054421
2533,L,0.3274188519265854
2533,SxL,0.5964490555608843
2533,T,-0.07213527709577387
2533,SxT,0.08421332382610776
2534,S,-0.05035257462148674
2534,L,0.2878937482430424
2534,SxL,0.5248383390668085
2534,T,-0.06210075140266809
2534,SxT,0.017397692510541
2535,S,-0.2849035133348443
2535,L,0.22516127172885247
2535,SxL,0.737158732244656
2535,T,-0.18972335327083145
2535,SxT,0.11579994251826412
2536,S,-0.15730023938823023
2536,L,0.29524979389464423
2536,SxL,0.6549401437703513
2536,T,-0.19644978803566276
2536,SxT,0.022461955267250876
2537,S,-0.18202095549678288
2537,L,0.29586243419050196
2537,SxL,0.6579321895035374
2537,T,-0.14574056884565922
2537,SxT,0.023682833773637283
2538,S,-0.34383140381369237
2538,L,0.22697983433262792
2538,SxL,0.6729183723705405
2538,T,-0.2834566159850405
2538,SxT,0.1336767492086528
2539,S,-0.3561669548997789
2539,L,0.25991660251826365
2539,SxL,0.7191450779433233
2539,T,-0.21831841653503611
2539,SxT,0.1660514340647078
2540,S,-0.21342909560324677
2540,L,0.23927321657829148
2540,SxL,0.6054973131478951
2540,T,-0.18614626117646133
2540,SxT,0.12505501465616173
2541,S,-0.2189111354340163
2541,L,0.22287069306018148
2541,SxL,0.7773037837413777
2541,T,-0.20388401033730483
2541,SxT,0.11750869538040874
2542,S,-0.1615201065031397
2542,L,0.2434607868299743
2542,SxL,0.6882014582814643
2542,T,-0.05917394273690136
2542,SxT,0.07025303493191583
2543,S,-0.3041782470810455
2543,L,0.2868816733708661
2543,SxL,0.7923700870550987
2543,T,-0.1526161902412599
2543,SxT,0.14872503540485027
2544,S,-0.2138605071014208
2544,L,0.22614655232327674
2544,SxL,0.6528320737926463
2544,T,-0.17161753433965074
2544,SxT,0.08166778852606708
2545,S,0.07875584557539099
2545,L,0.2849245852458175
2545,SxL,0.5101142657989622
2545,T,0.03371364227606535
2545,SxT,-0.0350758754901
2546,S,-0.23152548803264908
2546,L,0.27891327413062783
2546,SxL,0.665624280389848
2546,T,-0.150085781763335
2546,SxT,0.1055236981134022
2547,S,-0.1789389349522191
2547,L,0.2255323211390371
2547,SxL,0.6257848623330399
2547,T,-0.09722479941979037
2547,SxT,0.10160803892102756
2548,S,-0.15163313912135315
2548,L,0.2899531045266144
2548,SxL,0.632071754806271
2548,T,-0.10282854492809114
2548,SxT,0.04643741565516739
2549,S,-0.18394798241446705
2549,L,0.24488729053588953
2549,SxL,0.7087707419281576
2549,T,-0.1429560930781045
2549,SxT,0.04731213712796022
2550,S,-0.08712715099721915
2550,L,0.3879198456673355
2550,SxL,0.584023728799926
2550,T,-0.019061493490423624
2550,SxT,-0.02964354721917497
2551,S,-0.07066948943368025
2551,L,0.2900989149993345
2551,SxL,0.6400890878327831
2551,T,-0.0381643464475001
2551,SxT,0.0018675587841023688
2552,S,-0.2274027416189931
2552,L,0.35185323121462597
2552,SxL,0.5746048488361071
2552,T,-0.16820519511359178
2552,SxT,0.0754925473797183
2553,S,-0.16416772967488194
2553,L,0.27704536302731897
2553,SxL,0.5529042176902046
2553,T,-0.10409412106242419
2553,SxT,0.07323107890122404
2554,S,-0.25197894776741775
2554,L,0.23909182022824782
2554,SxL,0.7412354541705523
2554,T,-0.1786360602180301
2554,SxT,0.10743497823827182
2555,S,-0.40243144531610014
2555,L,0.19445920702381825
2555,SxL,0.8927304553889204
2555,T,-0.23897802623841227
2555,SxT,0.2017495196121254
2556,S,-0.13017794303461255
2556,L,0.2852533514987502
2556,SxL,0.6143199118299684
2556,T,-0.1389871295672623
2556,SxT,0.022791496570524233
2557,S,-0.25657411685788195
2557,L,0.20930787430772424
2557,SxL,0.7280344167291813
2557,T,-0.19264200029315423
2557,SxT,0.14534384867929637
2558,S,-0.12085316844567
2558,L,0.1893848385435447
2558,SxL,0.7152427697763135
2558,T,-0.09721424670772268
2558,SxT,0.0622000837678891
2559,S,-0.26566689841590463
2559,L,0.19164113414448958
2559,SxL,0.7375945048902187
2559,T,-0.18260616391723208
2559,SxT,0.15709592608639802
2560,S,-0.19388481020210563
2560,L,0.3171861175406494
2560,SxL,0.702637507165735
2560,T,-0.0564911444094973
2560,SxT,0.08223990899386838
2561,S,-0.2929916011500517
2561,L,0.24796236004294325
2561,SxL,0.7270118228942853
2561,T,-0.2008749957053123
2561,SxT,0.12119963202906972
2562,S,-0.2775506865063101
2562,L,0.24542928415159393
2562,SxL,0.7255857978201121
2562,T,-0.2125384942201708
2562,SxT,0.08357602403384348
2563,S,-0.2888333629139646
2563,L,0.24427221989967207
2563,SxL,0.6670945528506801
2563,T,-0.15048822017477198
2563,SxT,0.14606475475642516
2564,S,0.032522811029604345
2564,L,0.29444493955243006
2564,SxL,0.5290777639387969
2564,T,-0.0487580250159497
2564,SxT,-0.03977814040931467
2565,S,-0.4364804303350249
2565,L,0.32421955859945406
2565,SxL,0.8196819545191517
2565,T,-0.22806331197600194
2565,SxT,0.17738094465831777
2566,S,-0.2515177792556939
