regime_id,cycle,memory_coordinate,hot_excitation_coordinate,overload_number,overload_response_asinh,lyapunov_storage,map_predicted_storage_next,observed_next_storage,storage_drop_map,storage_drop_observed,euclidean_state_energy,storage_anisotropy,dissipativity_margin
R5,17,-0.2907744499267145,0.1022422301552875,1.2156492885011925,0.5755228847821717,0.09518398416238276,0.00018072980507258292,0.7377980747959122,0.09500325435731018,-0.6426140906335295,0.09500325435731016,1.7215577037493228,0.5802518650226738
R5,18,-0.2636683189810429,-0.5990914147216033,1.2062915821679872,0.5715205198078153,0.7377980747959122,0.3093665691684912,0.11733394028101556,0.428431505627421,0.6204641345148967,0.4284315056274211,1.7215577037493228,0.5802518650226738
R5,19,-0.2743223568361801,-0.1107049496524622,1.3453513369618553,0.6301379742645613,0.11733394028101556,0.029825598943304808,0.9445558840090429,0.08750834133771075,-0.8272219437280274,0.08750834133771072,1.7215577037493228,0.5802518650226738
R5,20,-0.2799421117869594,-0.6853965322198756,1.2950523480905578,0.6091489780350974,0.9445558840090429,0.3964198916782695,0.06615702977336303,0.5481359923307734,0.8783988542356799,0.5481359923307735,1.7215577037493228,0.5802518650226738
R5,21,-0.2325729609618516,0.1086168315472033,2.1649993262837604,0.9385234846667033,0.06615702977336303,0.00026923150744655384,0.677254243126449,0.06588779826591648,-0.611097213353086,0.06588779826591648,1.7215577037493228,0.5802518650226738
R5,22,-0.2911582870528119,-0.5569401876786882,1.3346675591564483,0.6257001032898761,0.677254243126449,0.28229872235534903,0.09814938151390137,0.39495552077109997,0.5791048616125476,0.3949555207711001,1.7215577037493228,0.5802518650226738
R5,23,-0.2962163609789922,0.1008132006655044,2.5023030755806075,1.0483121706138763,0.09814938151390137,0.00024194757384150842,3.144469034431111,0.09790743394005987,-3.0463196529172096,0.09790743394005985,1.7215577037493228,0.5802518650226738
R5,24,-0.3561399228562518,-1.306274398381778,0.6364154875552253,0.31306854848437243,3.144469034431111,1.311280585911378,0.20656008695310482,1.8331884485197327,2.937908947478006,1.8331884485197327,1.7215577037493228,0.5802518650226738
R5,25,-0.3325622269551702,-0.1842893583153432,2.301285500706335,0.983987845804077,0.20656008695310482,0.06199988456744174,6.179476677056776,0.14456020238566308,-5.972916590103671,0.14456020238566308,1.7215577037493228,0.5802518650226738
R5,26,-0.3385715893705597,-1.878209157915664,0.037988242578192,0.01899297936858887,6.179476677056776,2.5371763150496034,0.20790875209537882,3.6423003620071728,5.9715679249613975,3.642300362007174,1.7215577037493228,0.5802518650226738
R5,27,-0.0712852377919092,-0.3420032596023347,1.3973189471104497,0.6515680182201152,0.20790875209537882,0.08586093738970785,6.04757502692943,0.12204781470567097,-5.839666274834052,0.12204781470567097,1.7215577037493228,0.5802518650226738
R5,28,-0.3897981367008295,-1.8430156548625092,-0.1776841512459981,-0.08872561830210429,6.04757502692943,2.49892573548571,0.07772252590899371,3.5486492914437204,5.969852501020437,3.548649291443722,1.7215577037493228,0.5802518650226738
R5,29,-0.1381874018999138,-0.1671456231159707,1.3862406953954023,0.6470214278426281,0.07772252590899371,0.0306891085383193,6.6917050628060775,0.047033417370674416,-6.613982536897084,0.047033417370674416,1.7215577037493228,0.5802518650226738
R5,30,-0.3729741598618826,-1.948969690390416,-0.0318083816294808,-0.01590352041466596,6.6917050628060775,2.7541124848208867,,3.937592577985191,,3.937592577985191,1.7215577037493228,0.5802518650226738
R6,1,-0.048222724968865,2.9682268632719997,30.04719545167167,3.4038751148866795,15.8645929627454,7.05189681969244,10.299305476677523,8.81269614305296,5.565287486067877,8.812696143052957,1.8355581412137205,0.5375611820571395
