perm,run,tag,regime_id,cycle,null_beta1_birth_area_delta,overload_asinh,beta1_birth_area_delta
23,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,-0.053161614784370204,-0.5853351792691289,-0.0105895500970689
24,R1_low_expansion_low_friction,a050_mu010_g002,R1,9,-0.05511432445119668,-0.5853351792691289,-0.0105895500970689
0,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,-0.049442694073591476,-0.5178642270634649,-0.0051150239560752
1,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,-0.049267724397692225,-0.5178642270634649,-0.0051150239560752
2,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,-0.04701427196184249,-0.5178642270634649,-0.0051150239560752
3,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,-0.0486676470371461,-0.5178642270634649,-0.0051150239560752
4,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,-0.04520755002559662,-0.5178642270634649,-0.0051150239560752
5,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,-0.047708817014451066,-0.5178642270634649,-0.0051150239560752
6,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,-0.04915701984427967,-0.5178642270634649,-0.0051150239560752
7,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,-0.04508223562360536,-0.5178642270634649,-0.0051150239560752
8,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,-0.051451299999783595,-0.5178642270634649,-0.0051150239560752
9,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,-0.04922001906838591,-0.5178642270634649,-0.0051150239560752
10,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,-0.049960675555879686,-0.5178642270634649,-0.0051150239560752
11,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,-0.04901520183825914,-0.5178642270634649,-0.0051150239560752
12,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,-0.04766454179308782,-0.5178642270634649,-0.0051150239560752
13,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,-0.04793999806583499,-0.5178642270634649,-0.0051150239560752
14,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,-0.04924412484845775,-0.5178642270634649,-0.0051150239560752
15,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,-0.048455588662514204,-0.5178642270634649,-0.0051150239560752
16,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,-0.04739755556607156,-0.5178642270634649,-0.0051150239560752
17,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,-0.04935491667708192,-0.5178642270634649,-0.0051150239560752
18,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,-0.04642026715575742,-0.5178642270634649,-0.0051150239560752
19,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,-0.04696225568254492,-0.5178642270634649,-0.0051150239560752
20,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,-0.04653233456950101,-0.5178642270634649,-0.0051150239560752
21,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,-0.05104106133772457,-0.5178642270634649,-0.0051150239560752
22,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,-0.05295132226899468,-0.5178642270634649,-0.0051150239560752
23,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,-0.048830457823551,-0.5178642270634649,-0.0051150239560752
24,R1_low_expansion_low_friction,a050_mu010_g002,R1,10,-0.053602862141509555,-0.5178642270634649,-0.0051150239560752
0,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,-0.04889650547269714,-0.5418679500457483,-0.0031891112618033
1,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,-0.04811949683885819,-0.5418679500457483,-0.0031891112618033
2,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,-0.05005793828408944,-0.5418679500457483,-0.0031891112618033
3,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,-0.049955009496904346,-0.5418679500457483,-0.0031891112618033
4,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,-0.050677894557550895,-0.5418679500457483,-0.0031891112618033
5,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,-0.04380514735184837,-0.5418679500457483,-0.0031891112618033
6,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,-0.051089419347739085,-0.5418679500457483,-0.0031891112618033
7,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,-0.049029686174844156,-0.5418679500457483,-0.0031891112618033
8,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,-0.05126121100539688,-0.5418679500457483,-0.0031891112618033
9,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,-0.04760690894192443,-0.5418679500457483,-0.0031891112618033
10,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,-0.04765394748577689,-0.5418679500457483,-0.0031891112618033
11,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,-0.04902310855232478,-0.5418679500457483,-0.0031891112618033
12,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,-0.04738562762051057,-0.5418679500457483,-0.0031891112618033
13,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,-0.04647303391135238,-0.5418679500457483,-0.0031891112618033
14,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,-0.046277066589425486,-0.5418679500457483,-0.0031891112618033
15,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,-0.05160679588347328,-0.5418679500457483,-0.0031891112618033
16,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,-0.04653337019822401,-0.5418679500457483,-0.0031891112618033
17,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,-0.04745340462154013,-0.5418679500457483,-0.0031891112618033
18,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,-0.04671097040727573,-0.5418679500457483,-0.0031891112618033
19,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,-0.04875450979043244,-0.5418679500457483,-0.0031891112618033
20,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,-0.046810089733483606,-0.5418679500457483,-0.0031891112618033
21,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,-0.05020399822937738,-0.5418679500457483,-0.0031891112618033
22,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,-0.04852871156891109,-0.5418679500457483,-0.0031891112618033
23,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,-0.04650785013531389,-0.5418679500457483,-0.0031891112618033
24,R1_low_expansion_low_friction,a050_mu010_g002,R1,11,-0.04798626275283213,-0.5418679500457483,-0.0031891112618033
0,R1_low_expansion_low_friction,a050_mu010_g002,R1,12,-0.043313504731826935,-0.5420360792875386,-0.0005999290580016
1,R1_low_expansion_low_friction,a050_mu010_g002,R1,12,-0.04558429874806741,-0.5420360792875386,-0.0005999290580016
2,R1_low_expansion_low_friction,a050_mu010_g002,R1,12,-0.04161090592332606,-0.5420360792875386,-0.0005999290580016
3,R1_low_expansion_low_friction,a050_mu010_g002,R1,12,-0.04232434285360298,-0.5420360792875386,-0.0005999290580016
4,R1_low_expansion_low_friction,a050_mu010_g002,R1,12,-0.044289981258995914,-0.5420360792875386,-0.0005999290580016
5,R1_low_expansion_low_friction,a050_mu010_g002,R1,12,-0.041024579874771316,-0.5420360792875386,-0.0005999290580016
6,R1_low_expansion_low_friction,a050_mu010_g002,R1,12,-0.041199078292357305,-0.5420360792875386,-0.0005999290580016
7,R1_low_expansion_low_friction,a050_mu010_g002,R1,12,-0.04005302807485844,-0.5420360792875386,-0.0005999290580016
8,R1_low_expansion_low_friction,a050_mu010_g002,R1,12,-0.04382091418855777,-0.5420360792875386,-0.0005999290580016
9,R1_low_expansion_low_friction,a050_mu010_g002,R1,12,-0.043056297918892206,-0.5420360792875386,-0.0005999290580016
10,R1_low_expansion_low_friction,a050_mu010_g002,R1,12,-0.04644468275413394,-0.5420360792875386,-0.0005999290580016
11,R1_low_expansion_low_friction,a050_mu010_g002,R1,12,-0.043387137807833154,-0.5420360792875386,-0.0005999290580016
12,R1_low_expansion_low_friction,a050_mu010_g002,R1,12,-0.04435163741956799,-0.5420360792875386,-0.0005999290580016
13,R1_low_expansion_low_friction,a050_mu010_g002,R1,12,-0.04382203437945453,-0.5420360792875386,-0.0005999290580016
14,R1_low_expansion_low_friction,a050_mu010_g002,R1,12,-0.04318435823853045,-0.5420360792875386,-0.0005999290580016
15,R1_low_expansion_low_friction,a050_mu010_g002,R1,12,-0.04665637072028722,-0.5420360792875386,-0.0005999290580016
16,R1_low_expansion_low_friction,a050_mu010_g002,R1,12,-0.0479269110220949,-0.5420360792875386,-0.0005999290580016
17,R1_low_expansion_low_friction,a050_mu010_g002,R1,12,-0.04361802797155723,-0.5420360792875386,-0.0005999290580016
18,R1_low_expansion_low_friction,a050_mu010_g002,R1,12,-0.04358021525448841,-0.5420360792875386,-0.0005999290580016
19,R1_low_expansion_low_friction,a050_mu010_g002,R1,12,-0.04513353452300206,-0.5420360792875386,-0.0005999290580016
20,R1_low_expansion_low_friction,a050_mu010_g002,R1,12,-0.043028097379810115,-0.5420360792875386,-0.0005999290580016
21,R1_low_expansion_low_friction,a050_mu010_g002,R1,12,-0.046484537901096135,-0.5420360792875386,-0.0005999290580016
22,R1_low_expansion_low_friction,a050_mu010_g002,R1,12,-0.046478020260663055,-0.5420360792875386,-0.0005999290580016
23,R1_low_expansion_low_friction,a050_mu010_g002,R1,12,-0.04273503207316781,-0.5420360792875386,-0.0005999290580016
24,R1_low_expansion_low_friction,a050_mu010_g002,R1,12,-0.04559720882270568,-0.5420360792875386,-0.0005999290580016
0,R1_low_expansion_low_friction,a050_mu010_g002,R1,13,-0.043922606539995857,-0.480801652362419,8.221107222383672e-05
1,R1_low_expansion_low_friction,a050_mu010_g002,R1,13,-0.0406384776198212,-0.480801652362419,8.221107222383672e-05
2,R1_low_expansion_low_friction,a050_mu010_g002,R1,13,-0.03763888641068347,-0.480801652362419,8.221107222383672e-05
3,R1_low_expansion_low_friction,a050_mu010_g002,R1,13,-0.03991047684215332,-0.480801652362419,8.221107222383672e-05
4,R1_low_expansion_low_friction,a050_mu010_g002,R1,13,-0.045128138078305624,-0.480801652362419,8.221107222383672e-05
5,R1_low_expansion_low_friction,a050_mu010_g002,R1,13,-0.04081780417445374,-0.480801652362419,8.221107222383672e-05
6,R1_low_expansion_low_friction,a050_mu010_g002,R1,13,-0.04018269333544883,-0.480801652362419,8.221107222383672e-05
7,R1_low_expansion_low_friction,a050_mu010_g002,R1,13,-0.04520414063475037,-0.480801652362419,8.221107222383672e-05
8,R1_low_expansion_low_friction,a050_mu010_g002,R1,13,-0.04273261182448285,-0.480801652362419,8.221107222383672e-05
9,R1_low_expansion_low_friction,a050_mu010_g002,R1,13,-0.044906062861185814,-0.480801652362419,8.221107222383672e-05
10,R1_low_expansion_low_friction,a050_mu010_g002,R1,13,-0.04154266516884014,-0.480801652362419,8.221107222383672e-05
11,R1_low_expansion_low_friction,a050_mu010_g002,R1,13,-0.04354029771582857,-0.480801652362419,8.221107222383672e-05
12,R1_low_expansion_low_friction,a050_mu010_g002,R1,13,-0.04052531175329893,-0.480801652362419,8.221107222383672e-05
13,R1_low_expansion_low_friction,a050_mu010_g002,R1,13,-0.04162432359929091,-0.480801652362419,8.221107222383672e-05
14,R1_low_expansion_low_friction,a050_mu010_g002,R1,13,-0.041552188451765004,-0.480801652362419,8.221107222383672e-05
15,R1_low_expansion_low_friction,a050_mu010_g002,R1,13,-0.03962564463520141,-0.480801652362419,8.221107222383672e-05
16,R1_low_expansion_low_friction,a050_mu010_g002,R1,13,-0.04211147439472551,-0.480801652362419,8.221107222383672e-05
17,R1_low_expansion_low_friction,a050_mu010_g002,R1,13,-0.037516399032781034,-0.480801652362419,8.221107222383672e-05
18,R1_low_expansion_low_friction,a050_mu010_g002,R1,13,-0.04199569415264581,-0.480801652362419,8.221107222383672e-05
19,R1_low_expansion_low_friction,a050_mu010_g002,R1,13,-0.04415460037481195,-0.480801652362419,8.221107222383672e-05
20,R1_low_expansion_low_friction,a050_mu010_g002,R1,13,-0.0401698740692325,-0.480801652362419,8.221107222383672e-05
21,R1_low_expansion_low_friction,a050_mu010_g002,R1,13,-0.0400562193198159,-0.480801652362419,8.221107222383672e-05
22,R1_low_expansion_low_friction,a050_mu010_g002,R1,13,-0.04338917385816943,-0.480801652362419,8.221107222383672e-05
23,R1_low_expansion_low_friction,a050_mu010_g002,R1,13,-0.03763445227687212,-0.480801652362419,8.221107222383672e-05
24,R1_low_expansion_low_friction,a050_mu010_g002,R1,13,-0.03984439931608352,-0.480801652362419,8.221107222383672e-05
0,R1_low_expansion_low_friction,a050_mu010_g002,R1,14,-0.051062283158000155,-0.4596792062832777,-0.0026415607239398
1,R1_low_expansion_low_friction,a050_mu010_g002,R1,14,-0.04752219740022057,-0.4596792062832777,-0.0026415607239398
2,R1_low_expansion_low_friction,a050_mu010_g002,R1,14,-0.04807634995750715,-0.4596792062832777,-0.0026415607239398
3,R1_low_expansion_low_friction,a050_mu010_g002,R1,14,-0.04455451553947781,-0.4596792062832777,-0.0026415607239398
4,R1_low_expansion_low_friction,a050_mu010_g002,R1,14,-0.047340240313525184,-0.4596792062832777,-0.0026415607239398
5,R1_low_expansion_low_friction,a050_mu010_g002,R1,14,-0.04802285554200614,-0.4596792062832777,-0.0026415607239398
6,R1_low_expansion_low_friction,a050_mu010_g002,R1,14,-0.04797629572185458,-0.4596792062832777,-0.0026415607239398
7,R1_low_expansion_low_friction,a050_mu010_g002,R1,14,-0.0480577364248394,-0.4596792062832777,-0.0026415607239398
8,R1_low_expansion_low_friction,a050_mu010_g002,R1,14,-0.047844940042561124,-0.4596792062832777,-0.0026415607239398
9,R1_low_expansion_low_friction,a050_mu010_g002,R1,14,-0.0473557635609525,-0.4596792062832777,-0.0026415607239398
10,R1_low_expansion_low_friction,a050_mu010_g002,R1,14,-0.044863094051836305,-0.4596792062832777,-0.0026415607239398
11,R1_low_expansion_low_friction,a050_mu010_g002,R1,14,-0.04377175296102559,-0.4596792062832777,-0.0026415607239398
12,R1_low_expansion_low_friction,a050_mu010_g002,R1,14,-0.043862512017356026,-0.4596792062832777,-0.0026415607239398
13,R1_low_expansion_low_friction,a050_mu010_g002,R1,14,-0.04829621788251909,-0.4596792062832777,-0.0026415607239398
14,R1_low_expansion_low_friction,a050_mu010_g002,R1,14,-0.04707311353851623,-0.4596792062832777,-0.0026415607239398
15,R1_low_expansion_low_friction,a050_mu010_g002,R1,14,-0.04763697469615974,-0.4596792062832777,-0.0026415607239398
16,R1_low_expansion_low_friction,a050_mu010_g002,R1,14,-0.04642442809460812,-0.4596792062832777,-0.0026415607239398
17,R1_low_expansion_low_friction,a050_mu010_g002,R1,14,-0.04801439037341221,-0.4596792062832777,-0.0026415607239398
18,R1_low_expansion_low_friction,a050_mu010_g002,R1,14,-0.046462742672988555,-0.4596792062832777,-0.0026415607239398
19,R1_low_expansion_low_friction,a050_mu010_g002,R1,14,-0.0458563599783417,-0.4596792062832777,-0.0026415607239398
20,R1_low_expansion_low_friction,a050_mu010_g002,R1,14,-0.04764548852019718,-0.4596792062832777,-0.0026415607239398
21,R1_low_expansion_low_friction,a050_mu010_g002,R1,14,-0.04644550460678809,-0.4596792062832777,-0.0026415607239398
22,R1_low_expansion_low_friction,a050_mu010_g002,R1,14,-0.046486536486327834,-0.4596792062832777,-0.0026415607239398
23,R1_low_expansion_low_friction,a050_mu010_g002,R1,14,-0.043887464647436314,-0.4596792062832777,-0.0026415607239398
24,R1_low_expansion_low_friction,a050_mu010_g002,R1,14,-0.0458093074629744,-0.4596792062832777,-0.0026415607239398
0,R1_low_expansion_low_friction,a050_mu010_g002,R1,15,-0.043826553112729316,-0.4971826277076072,-0.0054444395422529
1,R1_low_expansion_low_friction,a050_mu010_g002,R1,15,-0.047072408568267776,-0.4971826277076072,-0.0054444395422529
2,R1_low_expansion_low_friction,a050_mu010_g002,R1,15,-0.040936171103265195,-0.4971826277076072,-0.0054444395422529
3,R1_low_expansion_low_friction,a050_mu010_g002,R1,15,-0.04681313367355655,-0.4971826277076072,-0.0054444395422529
4,R1_low_expansion_low_friction,a050_mu010_g002,R1,15,-0.04610150452073347,-0.4971826277076072,-0.0054444395422529
5,R1_low_expansion_low_friction,a050_mu010_g002,R1,15,-0.04718679171151896,-0.4971826277076072,-0.0054444395422529
6,R1_low_expansion_low_friction,a050_mu010_g002,R1,15,-0.04677853984517644,-0.4971826277076072,-0.0054444395422529
7,R1_low_expansion_low_friction,a050_mu010_g002,R1,15,-0.04617942609104092,-0.4971826277076072,-0.0054444395422529
8,R1_low_expansion_low_friction,a050_mu010_g002,R1,15,-0.04736409976684863,-0.4971826277076072,-0.0054444395422529
9,R1_low_expansion_low_friction,a050_mu010_g002,R1,15,-0.04455349551032317,-0.4971826277076072,-0.0054444395422529
10,R1_low_expansion_low_friction,a050_mu010_g002,R1,15,-0.04687180075059327,-0.4971826277076072,-0.0054444395422529
11,R1_low_expansion_low_friction,a050_mu010_g002,R1,15,-0.04433071889253759,-0.4971826277076072,-0.0054444395422529
12,R1_low_expansion_low_friction,a050_mu010_g002,R1,15,-0.04606905884706769,-0.4971826277076072,-0.0054444395422529
13,R1_low_expansion_low_friction,a050_mu010_g002,R1,15,-0.04697514737707331,-0.4971826277076072,-0.0054444395422529
14,R1_low_expansion_low_friction,a050_mu010_g002,R1,15,-0.04633777390606436,-0.4971826277076072,-0.0054444395422529
15,R1_low_expansion_low_friction,a050_mu010_g002,R1,15,-0.04496522565975408,-0.4971826277076072,-0.0054444395422529
16,R1_low_expansion_low_friction,a050_mu010_g002,R1,15,-0.045942979054526656,-0.4971826277076072,-0.0054444395422529
17,R1_low_expansion_low_friction,a050_mu010_g002,R1,15,-0.0466762756646969,-0.4971826277076072,-0.0054444395422529
18,R1_low_expansion_low_friction,a050_mu010_g002,R1,15,-0.04193542004678852,-0.4971826277076072,-0.0054444395422529
19,R1_low_expansion_low_friction,a050_mu010_g002,R1,15,-0.045060147377171844,-0.4971826277076072,-0.0054444395422529
20,R1_low_expansion_low_friction,a050_mu010_g002,R1,15,-0.045286592346008125,-0.4971826277076072,-0.0054444395422529
21,R1_low_expansion_low_friction,a050_mu010_g002,R1,15,-0.045433313333856806,-0.4971826277076072,-0.0054444395422529
22,R1_low_expansion_low_friction,a050_mu010_g002,R1,15,-0.04658403081259288,-0.4971826277076072,-0.0054444395422529
23,R1_low_expansion_low_friction,a050_mu010_g002,R1,15,-0.046083935889741134,-0.4971826277076072,-0.0054444395422529
24,R1_low_expansion_low_friction,a050_mu010_g002,R1,15,-0.04642894890114896,-0.4971826277076072,-0.0054444395422529
0,R1_low_expansion_low_friction,a050_mu010_g002,R1,16,-0.04885846810048933,-0.4410897887868953,-0.0019684303914515
1,R1_low_expansion_low_friction,a050_mu010_g002,R1,16,-0.047445199783159975,-0.4410897887868953,-0.0019684303914515
2,R1_low_expansion_low_friction,a050_mu010_g002,R1,16,-0.046179771332557074,-0.4410897887868953,-0.0019684303914515
3,R1_low_expansion_low_friction,a050_mu010_g002,R1,16,-0.04375041317519107,-0.4410897887868953,-0.0019684303914515
4,R1_low_expansion_low_friction,a050_mu010_g002,R1,16,-0.04406399262953614,-0.4410897887868953,-0.0019684303914515
5,R1_low_expansion_low_friction,a050_mu010_g002,R1,16,-0.04495787920811134,-0.4410897887868953,-0.0019684303914515
6,R1_low_expansion_low_friction,a050_mu010_g002,R1,16,-0.048455514867727256,-0.4410897887868953,-0.0019684303914515
7,R1_low_expansion_low_friction,a050_mu010_g002,R1,16,-0.04649223236215966,-0.4410897887868953,-0.0019684303914515
8,R1_low_expansion_low_friction,a050_mu010_g002,R1,16,-0.04416885023976136,-0.4410897887868953,-0.0019684303914515
9,R1_low_expansion_low_friction,a050_mu010_g002,R1,16,-0.04480302325446561,-0.4410897887868953,-0.0019684303914515
10,R1_low_expansion_low_friction,a050_mu010_g002,R1,16,-0.04664983789017563,-0.4410897887868953,-0.0019684303914515
11,R1_low_expansion_low_friction,a050_mu010_g002,R1,16,-0.048158097259985155,-0.4410897887868953,-0.0019684303914515
12,R1_low_expansion_low_friction,a050_mu010_g002,R1,16,-0.047159354878572535,-0.4410897887868953,-0.0019684303914515
13,R1_low_expansion_low_friction,a050_mu010_g002,R1,16,-0.04242180566116838,-0.4410897887868953,-0.0019684303914515
14,R1_low_expansion_low_friction,a050_mu010_g002,R1,16,-0.044527837733852715,-0.4410897887868953,-0.0019684303914515
15,R1_low_expansion_low_friction,a050_mu010_g002,R1,16,-0.04785206333049058,-0.4410897887868953,-0.0019684303914515
