regime_id,cycle,memory_coordinate,hot_excitation_coordinate,overload_number,overload_asinh,dimensionless_loop_number,amplifying_projection,amplified_memory_component,amplified_hot_component,one_step_gain,mode_angle_deg
R3,2,-0.3650495826968131,-0.7312780667952341,0.0940901428104328,0.04702773500353612,0.0041834935626491,0.8019711980007499,-0.15686350791397605,1.1067739563320962,1.393859096418066,-127.65319709200051
R3,3,-0.309519793298096,0.919595017058178,1.636603566543645,0.7468958400065009,0.0255319435583594,-0.5389847350512467,0.10542403076693094,-0.7438350268717718,1.393859096418066,-127.65319709200051
R3,4,-0.5130951550545454,-0.0835182927659839,0.382096153918928,0.18990457189760607,0.0125600715566507,0.379563168739812,-0.07424158158285338,0.5238225898777426,1.393859096418066,-127.65319709200051
R3,5,-0.3550673595378642,1.1628839025394473,1.7236695406059184,0.780228511074184,0.0286780610019158,-0.7037779729604432,0.1376571651280914,-0.9712607303786044,1.393859096418066,-127.65319709200051
R3,6,-0.2101523811025945,-0.8136050877360556,-0.0544453849617507,-0.02721933125892652,0.0031188724799984,0.7725276957982058,-0.1511044344556302,1.0661399516418777,1.393859096418066,-127.65319709200051
R3,7,-0.4543844508784606,1.0778547267930596,1.765680002666378,0.7960574760262535,0.0275784967020599,-0.5757875597656948,0.11262256881947347,-0.7946253894370973,1.393859096418066,-127.65319709200051
R3,8,0.1365644201596123,-0.9665115426109862,-0.1038968756454593,-0.05192510112773592,0.001141545550481,0.6817846853728557,-0.13335533452600704,0.9409085207521921,1.393859096418066,-127.65319709200051
R3,9,-0.3439416013546611,0.8936731935091357,1.7167607759366876,0.777609588607892,0.0251967325968101,-0.4974342244468017,0.09729685754016375,-0.6864925398548537,1.393859096418066,-127.65319709200051
R3,10,0.1636681077971491,-1.0169161759850929,-0.1305099313191159,-0.06520874261345819,0.0004897323943615,0.7051340684130594,-0.13792241391794052,0.9731322329126075,1.393859096418066,-127.65319709200051
R3,11,-0.258034972687468,0.8936168847408211,1.671934885874651,0.7605084058259138,0.0251960044336724,-0.5498683289478791,0.1075528337982529,-0.7588551152566373,1.393859096418066,-127.65319709200051
R3,12,-0.0094026274369155,-0.7096320834421516,-0.0061351037678762,-0.003067547073078732,0.0044634110182918,0.5675757846984895,-0.11101636669344504,0.7832925899521566,1.393859096418066,-127.65319709200051
R3,13,-0.3982422058879991,1.0308728476961364,1.9149106640929163,0.8509677587454352,0.0269709452758388,-0.5728871381671102,0.11205525379928614,-0.7906226134076101,1.393859096418066,-127.65319709200051
R3,14,-0.1693934995869139,-0.5844092861680755,0.0124780480972743,0.006238983573239761,0.0060827436320919,0.56616934667309,-0.1107412710255735,0.7813516112965793,1.393859096418066,-127.65319709200051
R3,15,-0.1807365732073469,0.8498270508080275,1.6699888228170137,0.7597616915697145,0.0246297312966408,-0.5624190048159788,0.11000771378430393,-0.7761758883963799,1.393859096418066,-127.65319709200051
