run,tag,regime_id,folder,cycle,phase,contacts_true_force,force_sum,force_mean,force_p99,bottom_top_percolation_edge_fraction_true_force,bottom_side_percolation_edge_fraction_true_force,giant_fraction_after_top1_edges,giant_fraction_after_top5_edges_true_force,giant_fraction_after_top10_edges_true_force,force_share_top1_edges,force_share_top5_edges,force_share_top10_edges,force_h1_births,force_h1_birth_fraction,force_h1_birth_force_share,contacts_geometry,Z_geom,mean_positive_overlap_m,overlap_p90_m,overlap_p99_m,orientation_entropy,bottom_top_percolation_edge_fraction_geometry,bottom_side_percolation_edge_fraction_geometry,giant_fraction_after_top5_edges_geometry,giant_fraction_after_top10_edges_geometry,cycle_births_during_overlap_filtration,cycle_birth_count,cycle_birth_positive_count,cycle_birth_overlap_median,cycle_birth_overlap_p90,cycle_birth_positive_fraction,force_proxy_q99_q50,force_proxy_gini,net_force_p99_N
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,23,hot,10827.0,3.719191123648641,0.00034351077155709257,0.0030247456438069584,,0.0010159785720882978,0.0023004777915413203,0.03804636347549106,0.06016634224031145,0.12269328830525693,0.349902902485607,0.49037756865820287,6048.0,0.5586034912718204,0.5331340798740144,18811.0,3.720898031846504,5.759010399695403e-07,8.651787506582225e-07,1.8690594542385212e-06,0.9315185252499047,0.2520333847217054,0.0002126415395247,0.0534071802986846,0.0944515873800811,9558.0,9558.0,2757.0,0.0,3.9461054083982714e-07,0.2884494664155681,9.24684395705663,0.5380450995000726,0.002210722551378
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,24,cold,3640.0,1.145868399354266,0.0003147990108116115,0.0012918712602269249,,0.004395604395604396,0.001183431952662722,0.002366863905325444,0.005522682445759369,0.049302870616272074,0.18210408200914827,0.31306936961139975,1839.0,0.5052197802197802,0.495308090484856,5728.0,1.13302343981802,2.850434951840496e-07,2.2114868128448213e-07,6.413813527823885e-07,0.9161564237406888,,0.0034916201117318,0.0005934131144298,0.0012857284145979,650.0,650.0,2.0,0.0,0.0,0.003076923076923,7.286594230573191,0.5225143706750798,0.0007817918370478
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,24,hot,19430.0,13.627883951926485,0.000701383631082166,0.004055432755524403,0.4838394235717962,0.00046320123520329385,0.003863134657836645,0.023178807947019868,0.08071192052980132,0.0790053884991905,0.24364843076349438,0.37509154518005744,12513.0,0.644004117344313,0.5662155626172157,18512.0,3.6617545247749974,2.8705121401981753e-07,2.711992147335937e-07,8.863477530748331e-07,0.9071932031028376,0.3265449438202247,0.0002160760587726,0.0374839283948175,0.0697260409455049,8992.0,8992.0,335.0,0.0,0.0,0.0372553380782918,15.322962312857706,0.6191713511838911,0.0010372948239891
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,25,cold,1897.0,0.5185489512606702,0.00027335210925707445,0.001264723672745581,,0.11280969952556669,0.0012610340479192938,0.0025220680958385876,0.0025220680958385876,0.0659938718215341,0.2064840417566197,0.3366182489693425,943.0,0.49710068529256723,0.49011477323902936,8671.0,1.715161705073682,3.0010910124275485e-07,2.85106852485886e-07,6.949568680193662e-07,0.9427072984065984,0.931611117518164,0.0020758851343558,0.0011868262288596,0.001978043714766,1445.0,1445.0,14.0,0.0,0.0,0.0096885813148788,6.205875497654391,0.5058029918155782,0.0008697177822613
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,25,hot,9644.0,2.989014554256765,0.0003099351466462842,0.0020608576248066527,,0.0013479883865615927,0.0014992503748125937,0.011806596701649175,0.05153673163418291,0.08799466704922888,0.2834756794905255,0.43819244426469117,5264.0,0.5458316051430941,0.5240943730922585,18716.0,3.7021066165562257,5.534289611786774e-07,8.329536259141105e-07,1.829996778321414e-06,0.9309646112509468,0.2848365035263945,5.3430220132506944e-05,0.044802690139452,0.0932647611512214,9477.0,9477.0,2671.0,0.0,3.474965419569213e-07,0.2818402448032077,10.163845068597078,0.5471207116839996,0.0022522773131459
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,26,cold,4981.0,1.8727131643667514,0.0003759713239041862,0.001519093727180284,,0.0399518169042361,0.0009759271307742355,0.0032530904359141183,0.0068314899154196486,0.047315926397176876,0.17780450008914883,0.30298156543408505,2628.0,0.527604898614736,0.5054928262118671,5677.0,1.1229354168727128,2.8763072138275064e-07,2.0020773388723686e-07,6.485517391886356e-07,0.9109740551658828,,0.0005284481240091,0.0007912174859064,0.0010879240431213,614.0,614.0,1.0,0.0,0.0,0.001628664495114,6.581695924782258,0.5257480533697896,0.0007623668467237
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,26,hot,18572.0,12.552173329325207,0.0006758654603341162,0.003974254160884691,0.4947232392849451,0.00016153349127719148,0.003662487674320327,0.021552331314269615,0.07057332018594169,0.07891942067213657,0.24908404680024773,0.38508289437470467,11857.0,0.6384342020245531,0.5609245927785417,18128.0,3.5857976461279795,2.842292307295635e-07,2.565068062407653e-07,8.87867603637343e-07,0.9072509621180592,0.3961275375110326,0.0004964695498676,0.0287805360498467,0.0706161606171496,8626.0,8626.0,306.0,0.0,0.0,0.0354741479248782,17.706629864344116,0.6395375825661728,0.0011105226966083
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,27,cold,2040.0,0.5489547787606609,0.0002690954797846377,0.0011338716578626,,0.012745098039215686,0.0011961722488038277,0.0017942583732057417,0.0023923444976076554,0.05659061803065945,0.19073315304443916,0.3167284443805192,1013.0,0.4965686274509804,0.49017116787386766,8346.0,1.650875284343784,3.096568535886622e-07,2.9192926174104357e-07,7.350568058967909e-07,0.938724944016922,0.9448837766594776,0.0076683441169422,0.0011868262288596,0.0021758480862427,1317.0,1317.0,12.0,0.0,0.0,0.0091116173120728,6.4020393064191685,0.5119859926411071,0.000902342551575
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,27,hot,10233.0,2.8885431512452393,0.0002822772550811335,0.0019019704426310156,,0.0005863383172090296,0.0034339418037231157,0.017892644135188866,0.056750406651003074,0.10436316599338534,0.28514861674052544,0.4322911499023408,5630.0,0.5501807876478061,0.5242144997886438,18849.0,3.728414597962615,5.629210598147603e-07,8.403796152851688e-07,1.825348136559343e-06,0.9325426079608576,0.4952517374927052,0.00026526606186,0.0522203540698249,0.0996934032242112,9608.0,9608.0,2666.0,0.0,3.7682871071864753e-07,0.2774771024146544,9.792074618972784,0.5482059466530924,0.0021559815664419
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,28,cold,4241.0,1.372277677107356,0.0003235740809024654,0.0012984519868242375,,0.004715868898844612,0.0020920502092050207,0.0020920502092050207,0.0038354253835425384,0.04550954771485407,0.17963692889338234,0.30531842627402966,2153.0,0.5076632869606225,0.4939481584000531,5615.0,1.1106715458411631,2.976046524199013e-07,2.2611597937302647e-07,7.127100747088832e-07,0.9066248978840354,,0.0069456812110418,0.0004945109286915,0.0008901196716447,575.0,575.0,2.0,0.0,0.0,0.0034782608695652,6.840298547972685,0.5234031369933686,0.0008590552317562
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,28,hot,18397.0,12.313261107904387,0.0006693080995762563,0.004428699928979816,0.44398543240745775,0.0004892101973147795,0.0052541891508094294,0.040613462084635045,0.07284862255041182,0.08757552187224112,0.2621343622851835,0.3924561094794868,11731.0,0.63765831385552,0.5610061453049922,17934.0,3.547423598061517,2.990643463390553e-07,2.4837463776905116e-07,8.962507413329123e-07,0.9056462533518636,0.3531838965094234,0.0006691201070592,0.0393630699238453,0.0615171595292255,8462.0,8462.0,246.0,0.0,0.0,0.0290711415740959,14.632576891262511,0.6239677352934705,0.0010412376451785
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,29,cold,2098.0,0.6032962224532918,0.0002875577800063355,0.0012007275243516745,,0.10104861773117255,0.0011968880909634949,0.0017953321364452424,0.0017953321364452424,0.0542476365542021,0.19113088650854548,0.31827790092818464,1046.0,0.49857006673021925,0.49061116224009926,8914.0,1.7632281673424983,3.145743378863935e-07,3.08907433274109e-07,7.371766648503194e-07,0.9434829592740598,,0.0129010545209782,0.0015824349718128,0.0033626743151023,1668.0,1668.0,22.0,0.0,0.0,0.013189448441247,5.485666570185021,0.4988101348928288,0.0009358251101246
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,29,hot,8817.0,2.676292996418914,0.00030353782425075586,0.002265299986540419,,0.0015878416695020983,0.0027662517289073307,0.02133965619442798,0.05572021339656195,0.09664018808322085,0.3009099557723656,0.45185429074680966,4769.0,0.540886922989679,0.5230798567864641,18246.0,3.609138561962219,5.307121527064974e-07,7.952224949949165e-07,1.6282001286400937e-06,0.9286518036468924,0.5868683547078812,5.4806532938726295e-05,0.0387696568094154,0.0891108693502126,9105.0,9105.0,2285.0,0.0,3.1633644859752946e-07,0.2509610104338275,9.354925566950184,0.5442842358830547,0.002173880069922
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,30,cold,3680.0,1.1768122626244146,0.00031978594093054745,0.0012764154965031285,,0.03016304347826087,0.0011534025374855825,0.002691272587466359,0.002691272587466359,0.0477950297962212,0.18211543526558158,0.30785705562782356,1853.0,0.5035326086956522,0.49335161049476917,5542.0,1.0962318267233706,2.948156445471423e-07,2.4367267490543584e-07,6.977641488142578e-07,0.902854677018968,,0.005052327679538,0.0006923153001681,0.0010879240431213,642.0,642.0,3.0,0.0,0.0,0.0046728971962616,6.5248006509753615,0.521633783783853,0.0008549455752601
R6_high_expansion_high_friction,a150_mu060_g020,R6,a150_mu060_g020_c30,30,hot,18353.0,11.94804262171308,0.0006510130562694426,0.004162152460700382,0.525636135781616,0.0004903830436440909,0.002785127419579446,0.038434758390196354,0.062247597827600615,0.08681864591163273,0.26076406461124196,0.3914336939246124,11572.0,0.6305236201166022,0.557718416897255,17658.0,3.492829591533973,2.7184768562828977e-07,2.518588449229415e-07,7.74116724325742e-07,0.9046354653421464,0.5034545248612526,0.0008494733265375,0.0296706557214914,0.0638908119869449,8264.0,8264.0,286.0,0.0,0.0,0.0346079380445304,11.90620736256287,0.6023057432441423,0.0010917489163318
