tag,label,phase,force_over_mean,ccdf
a100_mu030_g002,intermediate,hot,2.0092295412760675,0.13382733812949632
a100_mu030_g002,intermediate,hot,2.0502611094695187,0.13023741007194245
a100_mu030_g002,intermediate,hot,2.09707053417596,0.12664748201438847
a100_mu030_g002,intermediate,hot,2.165247314393485,0.1230575539568346
a100_mu030_g002,intermediate,hot,2.195563742310276,0.11946762589928062
a100_mu030_g002,intermediate,hot,2.234808029369641,0.11587769784172663
a100_mu030_g002,intermediate,hot,2.2929542291754648,0.11228776978417265
a100_mu030_g002,intermediate,hot,2.359386389634297,0.10869784172661867
a100_mu030_g002,intermediate,hot,2.4377724791956386,0.10510791366906469
a100_mu030_g002,intermediate,hot,2.4985756426096093,0.10151798561151071
a100_mu030_g002,intermediate,hot,2.5672680527183145,0.09792805755395684
a100_mu030_g002,intermediate,hot,2.608779435445629,0.09433812949640286
a100_mu030_g002,intermediate,hot,2.645502256645065,0.09074820143884899
a100_mu030_g002,intermediate,hot,2.707714957861327,0.087158273381295
a100_mu030_g002,intermediate,hot,2.795604936553788,0.08356834532374102
a100_mu030_g002,intermediate,hot,2.858221250615049,0.07997841726618704
a100_mu030_g002,intermediate,hot,2.942429979114295,0.07638848920863306
a100_mu030_g002,intermediate,hot,3.031419853706893,0.07279856115107908
a100_mu030_g002,intermediate,hot,3.0983156685381323,0.0692086330935251
a100_mu030_g002,intermediate,hot,3.178475031168205,0.06561870503597123
a100_mu030_g002,intermediate,hot,3.275294335691871,0.062028776978417244
a100_mu030_g002,intermediate,hot,3.3785706153056503,0.05843884892086337
a100_mu030_g002,intermediate,hot,3.495285241104218,0.05484892086330939
a100_mu030_g002,intermediate,hot,3.6097214435825804,0.05125899280575541
a100_mu030_g002,intermediate,hot,3.761451770928923,0.04766906474820143
a100_mu030_g002,intermediate,hot,3.9470901372024496,0.04407913669064745
a100_mu030_g002,intermediate,hot,4.1375478896797,0.040489208633093465
a100_mu030_g002,intermediate,hot,4.326869381289169,0.036899280575539484
a100_mu030_g002,intermediate,hot,4.614991272963231,0.03330935251798561
a100_mu030_g002,intermediate,hot,4.824273185911602,0.02971942446043163
a100_mu030_g002,intermediate,hot,5.09710875720255,0.02612949640287776
a100_mu030_g002,intermediate,hot,5.409811594176993,0.02253956834532378
a100_mu030_g002,intermediate,hot,5.804380082221672,0.018949640287769798
a100_mu030_g002,intermediate,hot,6.493644888246748,0.015359712230215816
a100_mu030_g002,intermediate,hot,7.505971400238695,0.011769784172661835
a100_mu030_g002,intermediate,hot,8.210509897699273,0.008179856115107853
a100_mu030_g002,intermediate,hot,9.941627806171283,0.0045899280575538715
a100_mu030_g002,intermediate,hot,15.152716062978627,0.0010000000000000009
a100_mu030_g002,intermediate,cold,0.771358615665378,0.5
a100_mu030_g002,intermediate,cold,0.7778352702943936,0.496410071942446
a100_mu030_g002,intermediate,cold,0.7846947080304313,0.49282014388489204
a100_mu030_g002,intermediate,cold,0.7916495741284271,0.48923021582733817
a100_mu030_g002,intermediate,cold,0.7985026712908619,0.4856402877697842
a100_mu030_g002,intermediate,cold,0.8118297156118315,0.4820503597122302
a100_mu030_g002,intermediate,cold,0.8179207971911081,0.4784604316546762
a100_mu030_g002,intermediate,cold,0.8252407222428781,0.47487050359712235
a100_mu030_g002,intermediate,cold,0.8330436395282311,0.47128057553956837
a100_mu030_g002,intermediate,cold,0.8379675624820472,0.4676906474820144
a100_mu030_g002,intermediate,cold,0.8429754031278954,0.4641007194244604
a100_mu030_g002,intermediate,cold,0.849642326290038,0.4605107913669064
a100_mu030_g002,intermediate,cold,0.8593601783396038,0.45692086330935255
a100_mu030_g002,intermediate,cold,0.8656174401507054,0.4533309352517986
a100_mu030_g002,intermediate,cold,0.8733004442790195,0.4497410071942446
a100_mu030_g002,intermediate,cold,0.8833967835057781,0.4461510791366906
a100_mu030_g002,intermediate,cold,0.8919963799345698,0.44256115107913674
a100_mu030_g002,intermediate,cold,0.8983026696550507,0.43897122302158276
a100_mu030_g002,intermediate,cold,0.9064936231160754,0.4353812949640288
a100_mu030_g002,intermediate,cold,0.9117805810905237,0.4317913669064748
a100_mu030_g002,intermediate,cold,0.9216189561418106,0.4282014388489208
a100_mu030_g002,intermediate,cold,0.9296258955697289,0.42461151079136694
a100_mu030_g002,intermediate,cold,0.9356696227433805,0.42102158273381296
a100_mu030_g002,intermediate,cold,0.9440641842829302,0.417431654676259
a100_mu030_g002,intermediate,cold,0.9517445832249942,0.413841726618705
a100_mu030_g002,intermediate,cold,0.9606773952359947,0.4102517985611511
a100_mu030_g002,intermediate,cold,0.968906996879373,0.40666187050359714
a100_mu030_g002,intermediate,cold,0.9815851654628135,0.40307194244604316
a100_mu030_g002,intermediate,cold,0.9908249670092241,0.3994820143884892
a100_mu030_g002,intermediate,cold,1.0013240322914327,0.3958920863309352
a100_mu030_g002,intermediate,cold,1.009234072224721,0.39230215827338133
a100_mu030_g002,intermediate,cold,1.0169710149223339,0.38871223021582735
a100_mu030_g002,intermediate,cold,1.0264898464729524,0.38512230215827337
a100_mu030_g002,intermediate,cold,1.0327055437733939,0.3815323741007194
a100_mu030_g002,intermediate,cold,1.03870551912477,0.3779424460431655
a100_mu030_g002,intermediate,cold,1.0443389223229407,0.37435251798561153
a100_mu030_g002,intermediate,cold,1.053550629352392,0.37076258992805755
a100_mu030_g002,intermediate,cold,1.0611317789606964,0.36717266187050357
a100_mu030_g002,intermediate,cold,1.0685512911815929,0.3635827338129496
a100_mu030_g002,intermediate,cold,1.0756064673759398,0.3599928057553957
a100_mu030_g002,intermediate,cold,1.0825166151904206,0.35640287769784174
a100_mu030_g002,intermediate,cold,1.0875716886022926,0.35281294964028775
a100_mu030_g002,intermediate,cold,1.0950479749022914,0.3492230215827338
a100_mu030_g002,intermediate,cold,1.1043868237866228,0.3456330935251799
a100_mu030_g002,intermediate,cold,1.1112749036631466,0.3420431654676259
a100_mu030_g002,intermediate,cold,1.1209206895526145,0.33845323741007194
a100_mu030_g002,intermediate,cold,1.131946368053936,0.33486330935251796
a100_mu030_g002,intermediate,cold,1.1411935922700613,0.331273381294964
a100_mu030_g002,intermediate,cold,1.1485978322857553,0.3276834532374101
a100_mu030_g002,intermediate,cold,1.1590625263837573,0.3240935251798561
a100_mu030_g002,intermediate,cold,1.1682526679414909,0.32050359712230214
a100_mu030_g002,intermediate,cold,1.1805952287924493,0.31691366906474816
a100_mu030_g002,intermediate,cold,1.1976879056982737,0.3133237410071943
a100_mu030_g002,intermediate,cold,1.2079756663519015,0.3097338129496403
a100_mu030_g002,intermediate,cold,1.2195850820103777,0.3061438848920863
a100_mu030_g002,intermediate,cold,1.2288741525140912,0.30255395683453234
a100_mu030_g002,intermediate,cold,1.2419559884750808,0.29896402877697836
a100_mu030_g002,intermediate,cold,1.2502925499620834,0.2953741007194245
a100_mu030_g002,intermediate,cold,1.261178839742998,0.2917841726618705
a100_mu030_g002,intermediate,cold,1.2713849116438776,0.28819424460431653
a100_mu030_g002,intermediate,cold,1.2837988078828584,0.28460431654676255
a100_mu030_g002,intermediate,cold,1.295564585787303,0.2810143884892087
a100_mu030_g002,intermediate,cold,1.3067625798367664,0.2774244604316547
a100_mu030_g002,intermediate,cold,1.3183469555589031,0.2738345323741007
a100_mu030_g002,intermediate,cold,1.3301166151048742,0.27024460431654673
a100_mu030_g002,intermediate,cold,1.3503750143351672,0.26665467625899275
a100_mu030_g002,intermediate,cold,1.360673415007308,0.2630647482014389
a100_mu030_g002,intermediate,cold,1.3704563321400176,0.2594748201438849
a100_mu030_g002,intermediate,cold,1.385054577296281,0.2558848920863309
a100_mu030_g002,intermediate,cold,1.3997946718907517,0.25229496402877694
a100_mu030_g002,intermediate,cold,1.4163203381519467,0.24870503597122307
a100_mu030_g002,intermediate,cold,1.4274078389344074,0.24511510791366908
a100_mu030_g002,intermediate,cold,1.4414093605107614,0.2415251798561151
a100_mu030_g002,intermediate,cold,1.4533857877010476,0.23793525179856112
a100_mu030_g002,intermediate,cold,1.4674773824951177,0.23434532374100714
a100_mu030_g002,intermediate,cold,1.4808744036691464,0.23075539568345316
a100_mu030_g002,intermediate,cold,1.4955351630208382,0.2271654676258993
a100_mu030_g002,intermediate,cold,1.5130518537240838,0.2235755395683453
a100_mu030_g002,intermediate,cold,1.5292131375568336,0.21998561151079143
a100_mu030_g002,intermediate,cold,1.5447473864537968,0.21639568345323745
a100_mu030_g002,intermediate,cold,1.5683729030952713,0.21280575539568347
a100_mu030_g002,intermediate,cold,1.5835900829466067,0.2092158273381295
a100_mu030_g002,intermediate,cold,1.5979331680116131,0.2056258992805755
a100_mu030_g002,intermediate,cold,1.6074851440500264,0.20203597122302153
a100_mu030_g002,intermediate,cold,1.6257362221563807,0.19844604316546754
a100_mu030_g002,intermediate,cold,1.6414463346656731,0.19485611510791367
a100_mu030_g002,intermediate,cold,1.6555317660225652,0.1912661870503597
a100_mu030_g002,intermediate,cold,1.671268845869822,0.18767625899280582
a100_mu030_g002,intermediate,cold,1.689957126425039,0.18408633093525184
a100_mu030_g002,intermediate,cold,1.7045356601071942,0.18049640287769786
a100_mu030_g002,intermediate,cold,1.729367701123567,0.17690647482014388
a100_mu030_g002,intermediate,cold,1.748166172158089,0.1733165467625899
a100_mu030_g002,intermediate,cold,1.760968581646239,0.16972661870503591
a100_mu030_g002,intermediate,cold,1.7706363081913281,0.16613669064748193
a100_mu030_g002,intermediate,cold,1.7912096950913545,0.16254676258992806
a100_mu030_g002,intermediate,cold,1.81253755224851,0.15895683453237408
a100_mu030_g002,intermediate,cold,1.8342922304662903,0.1553669064748202
a100_mu030_g002,intermediate,cold,1.8547974661296556,0.15177697841726623
a100_mu030_g002,intermediate,cold,1.88056090998475,0.14818705035971225
a100_mu030_g002,intermediate,cold,1.8938445600148213,0.14459712230215827
a100_mu030_g002,intermediate,cold,1.914011402999344,0.14100719424460428
a100_mu030_g002,intermediate,cold,1.9329544302763721,0.1374172661870503
a100_mu030_g002,intermediate,cold,1.954710572595231,0.13382733812949632
a100_mu030_g002,intermediate,cold,1.9832175227674973,0.13023741007194245
a100_mu030_g002,intermediate,cold,2.0034505183984,0.12664748201438847
a100_mu030_g002,intermediate,cold,2.0198028983595577,0.1230575539568346
a100_mu030_g002,intermediate,cold,2.0347684893271336,0.11946762589928062
a100_mu030_g002,intermediate,cold,2.06310467081256,0.11587769784172663
a100_mu030_g002,intermediate,cold,2.0942300419213726,0.11228776978417265
a100_mu030_g002,intermediate,cold,2.1314523749859484,0.10869784172661867
a100_mu030_g002,intermediate,cold,2.154879448946145,0.10510791366906469
a100_mu030_g002,intermediate,cold,2.176415313618933,0.10151798561151071
a100_mu030_g002,intermediate,cold,2.2133710175516885,0.09792805755395684
a100_mu030_g002,intermediate,cold,2.238474349694334,0.09433812949640286
a100_mu030_g002,intermediate,cold,2.2825567963331923,0.09074820143884899
a100_mu030_g002,intermediate,cold,2.3157580970236173,0.087158273381295
a100_mu030_g002,intermediate,cold,2.3466301937463836,0.08356834532374102
a100_mu030_g002,intermediate,cold,2.3816995985113185,0.07997841726618704
a100_mu030_g002,intermediate,cold,2.4114685341988005,0.07638848920863306
a100_mu030_g002,intermediate,cold,2.467784652685653,0.07279856115107908
a100_mu030_g002,intermediate,cold,2.5214950376709413,0.0692086330935251
a100_mu030_g002,intermediate,cold,2.594504331344793,0.06561870503597123
a100_mu030_g002,intermediate,cold,2.634350833750579,0.062028776978417244
a100_mu030_g002,intermediate,cold,2.6774367448857634,0.05843884892086337
a100_mu030_g002,intermediate,cold,2.754312879205586,0.05484892086330939
a100_mu030_g002,intermediate,cold,2.82488188770887,0.05125899280575541
a100_mu030_g002,intermediate,cold,2.8780335032247732,0.04766906474820143
a100_mu030_g002,intermediate,cold,2.9824209320709882,0.04407913669064745
a100_mu030_g002,intermediate,cold,3.0413326051078355,0.040489208633093465
a100_mu030_g002,intermediate,cold,3.1300322172641892,0.036899280575539484
a100_mu030_g002,intermediate,cold,3.2641659612039913,0.03330935251798561
a100_mu030_g002,intermediate,cold,3.3398252956613157,0.02971942446043163
a100_mu030_g002,intermediate,cold,3.4561054500104333,0.02612949640287776
a100_mu030_g002,intermediate,cold,3.5808565938185737,0.02253956834532378
a100_mu030_g002,intermediate,cold,3.715984422654507,0.018949640287769798
a100_mu030_g002,intermediate,cold,3.9671055569845293,0.015359712230215816
a100_mu030_g002,intermediate,cold,4.163657181670296,0.011769784172661835
a100_mu030_g002,intermediate,cold,4.382534165800402,0.008179856115107853
a100_mu030_g002,intermediate,cold,4.807240865529396,0.0045899280575538715
a100_mu030_g002,intermediate,cold,5.591097560992617,0.0010000000000000009
a150_mu060_g020,hot-load,hot,0.5895520303118231,0.5
a150_mu060_g020,hot-load,hot,0.5957734837198018,0.496410071942446
a150_mu060_g020,hot-load,hot,0.6013371257168594,0.49282014388489204
a150_mu060_g020,hot-load,hot,0.6070763542138993,0.48923021582733817
a150_mu060_g020,hot-load,hot,0.6131326930310228,0.4856402877697842
a150_mu060_g020,hot-load,hot,0.6187401179208538,0.4820503597122302
a150_mu060_g020,hot-load,hot,0.6249310077645067,0.4784604316546762
a150_mu060_g020,hot-load,hot,0.6320510971341228,0.47487050359712235
a150_mu060_g020,hot-load,hot,0.6391951973411095,0.47128057553956837
a150_mu060_g020,hot-load,hot,0.6467445048773309,0.4676906474820144
a150_mu060_g020,hot-load,hot,0.6544258692502958,0.4641007194244604
a150_mu060_g020,hot-load,hot,0.6633398863043314,0.4605107913669064
a150_mu060_g020,hot-load,hot,0.6709182577712111,0.45692086330935255
a150_mu060_g020,hot-load,hot,0.6768247544784192,0.4533309352517986
a150_mu060_g020,hot-load,hot,0.6838579874095346,0.4497410071942446
a150_mu060_g020,hot-load,hot,0.6909719849445654,0.4461510791366906
a150_mu060_g020,hot-load,hot,0.6996156956695241,0.44256115107913674
a150_mu060_g020,hot-load,hot,0.7058773678028987,0.43897122302158276
a150_mu060_g020,hot-load,hot,0.7129942171826726,0.4353812949640288
a150_mu060_g020,hot-load,hot,0.7207714338956798,0.4317913669064748
a150_mu060_g020,hot-load,hot,0.7282333228087041,0.4282014388489208
a150_mu060_g020,hot-load,hot,0.7357585336586464,0.42461151079136694
a150_mu060_g020,hot-load,hot,0.7441003407425417,0.42102158273381296
a150_mu060_g020,hot-load,hot,0.75227165700998,0.417431654676259
a150_mu060_g020,hot-load,hot,0.7596059205770734,0.413841726618705
a150_mu060_g020,hot-load,hot,0.7664187542199092,0.4102517985611511
a150_mu060_g020,hot-load,hot,0.7718438669103705,0.40666187050359714
a150_mu060_g020,hot-load,hot,0.7799409097568076,0.40307194244604316
a150_mu060_g020,hot-load,hot,0.7880243857380069,0.3994820143884892
a150_mu060_g020,hot-load,hot,0.7966153355247724,0.3958920863309352
a150_mu060_g020,hot-load,hot,0.8039704562061023,0.39230215827338133
a150_mu060_g020,hot-load,hot,0.8107324815983747,0.38871223021582735
a150_mu060_g020,hot-load,hot,0.81850228561471,0.38512230215827337
a150_mu060_g020,hot-load,hot,0.8278782970440345,0.3815323741007194
a150_mu060_g020,hot-load,hot,0.8352835606656918,0.3779424460431655
a150_mu060_g020,hot-load,hot,0.8435509087503804,0.37435251798561153
a150_mu060_g020,hot-load,hot,0.8536830803997122,0.37076258992805755
a150_mu060_g020,hot-load,hot,0.8632972191794129,0.36717266187050357
a150_mu060_g020,hot-load,hot,0.8747497074283658,0.3635827338129496
a150_mu060_g020,hot-load,hot,0.8837279605859735,0.3599928057553957
a150_mu060_g020,hot-load,hot,0.8938495261736188,0.35640287769784174
a150_mu060_g020,hot-load,hot,0.9013514768864326,0.35281294964028775
a150_mu060_g020,hot-load,hot,0.910277676822868,0.3492230215827338
a150_mu060_g020,hot-load,hot,0.9187754719547984,0.3456330935251799
a150_mu060_g020,hot-load,hot,0.928712788766423,0.3420431654676259
a150_mu060_g020,hot-load,hot,0.9369629855170325,0.33845323741007194
a150_mu060_g020,hot-load,hot,0.9458075796279786,0.33486330935251796
a150_mu060_g020,hot-load,hot,0.955521493157859,0.331273381294964
a150_mu060_g020,hot-load,hot,0.9639977583711155,0.3276834532374101
a150_mu060_g020,hot-load,hot,0.9740690473229059,0.3240935251798561
a150_mu060_g020,hot-load,hot,0.9849247626240212,0.32050359712230214
a150_mu060_g020,hot-load,hot,0.994656150830639,0.31691366906474816
a150_mu060_g020,hot-load,hot,1.0055304798366744,0.3133237410071943
a150_mu060_g020,hot-load,hot,1.0162418880120252,0.3097338129496403
a150_mu060_g020,hot-load,hot,1.0287476001840195,0.3061438848920863
a150_mu060_g020,hot-load,hot,1.0403402877929349,0.30255395683453234
a150_mu060_g020,hot-load,hot,1.0514431205125552,0.29896402877697836
a150_mu060_g020,hot-load,hot,1.0614519124670763,0.2953741007194245
a150_mu060_g020,hot-load,hot,1.0703703532263285,0.2917841726618705
a150_mu060_g020,hot-load,hot,1.083469534948733,0.28819424460431653
a150_mu060_g020,hot-load,hot,1.0931945932390532,0.28460431654676255
a150_mu060_g020,hot-load,hot,1.103277160106665,0.2810143884892087
a150_mu060_g020,hot-load,hot,1.1168880637311351,0.2774244604316547
a150_mu060_g020,hot-load,hot,1.1309256851095195,0.2738345323741007
a150_mu060_g020,hot-load,hot,1.143139071586967,0.27024460431654673
a150_mu060_g020,hot-load,hot,1.1543989864620565,0.26665467625899275
a150_mu060_g020,hot-load,hot,1.1657277698346802,0.2630647482014389
a150_mu060_g020,hot-load,hot,1.1797576494926014,0.2594748201438849
a150_mu060_g020,hot-load,hot,1.1959508561222545,0.2558848920863309
a150_mu060_g020,hot-load,hot,1.2109611099690707,0.25229496402877694
a150_mu060_g020,hot-load,hot,1.2226217072707921,0.24870503597122307
a150_mu060_g020,hot-load,hot,1.2370752428641074,0.24511510791366908
a150_mu060_g020,hot-load,hot,1.2514709231582573,0.2415251798561151
a150_mu060_g020,hot-load,hot,1.2664097826517446,0.23793525179856112
a150_mu060_g020,hot-load,hot,1.2852424079474143,0.23434532374100714
a150_mu060_g020,hot-load,hot,1.2995280489550431,0.23075539568345316
a150_mu060_g020,hot-load,hot,1.3150010137457786,0.2271654676258993
a150_mu060_g020,hot-load,hot,1.3327668712702316,0.2235755395683453
a150_mu060_g020,hot-load,hot,1.3492291601291737,0.21998561151079143
a150_mu060_g020,hot-load,hot,1.3755331557296253,0.21639568345323745
a150_mu060_g020,hot-load,hot,1.3943681519530764,0.21280575539568347
a150_mu060_g020,hot-load,hot,1.4118964376236718,0.2092158273381295
a150_mu060_g020,hot-load,hot,1.4324422571173245,0.2056258992805755
a150_mu060_g020,hot-load,hot,1.4512645151942638,0.20203597122302153
a150_mu060_g020,hot-load,hot,1.4744740778386833,0.19844604316546754
a150_mu060_g020,hot-load,hot,1.493010178092495,0.19485611510791367
a150_mu060_g020,hot-load,hot,1.512831409191299,0.1912661870503597
a150_mu060_g020,hot-load,hot,1.5275603721993,0.18767625899280582
a150_mu060_g020,hot-load,hot,1.5422455326819644,0.18408633093525184
a150_mu060_g020,hot-load,hot,1.5674336187549853,0.18049640287769786
a150_mu060_g020,hot-load,hot,1.592062826790445,0.17690647482014388
a150_mu060_g020,hot-load,hot,1.6157804328175394,0.1733165467625899
a150_mu060_g020,hot-load,hot,1.6376598901738668,0.16972661870503591
a150_mu060_g020,hot-load,hot,1.6610220475525592,0.16613669064748193
a150_mu060_g020,hot-load,hot,1.6840746344932322,0.16254676258992806
a150_mu060_g020,hot-load,hot,1.709979400427882,0.15895683453237408
a150_mu060_g020,hot-load,hot,1.7408654078731036,0.1553669064748202
a150_mu060_g020,hot-load,hot,1.771133478555779,0.15177697841726623
a150_mu060_g020,hot-load,hot,1.7946759847887614,0.14818705035971225
a150_mu060_g020,hot-load,hot,1.8204174018329606,0.14459712230215827
a150_mu060_g020,hot-load,hot,1.8506346103724096,0.14100719424460428
a150_mu060_g020,hot-load,hot,1.8798133052438746,0.1374172661870503
a150_mu060_g020,hot-load,hot,1.9129725627118805,0.13382733812949632
a150_mu060_g020,hot-load,hot,1.9428194572660709,0.13023741007194245
a150_mu060_g020,hot-load,hot,1.985518544895086,0.12664748201438847
a150_mu060_g020,hot-load,hot,2.0142746833877396,0.1230575539568346
a150_mu060_g020,hot-load,hot,2.0510653226622564,0.11946762589928062
a150_mu060_g020,hot-load,hot,2.101582553620731,0.11587769784172663
a150_mu060_g020,hot-load,hot,2.139060453583664,0.11228776978417265
a150_mu060_g020,hot-load,hot,2.1744713851313477,0.10869784172661867
a150_mu060_g020,hot-load,hot,2.214466556828918,0.10510791366906469
a150_mu060_g020,hot-load,hot,2.261330133028623,0.10151798561151071
a150_mu060_g020,hot-load,hot,2.320011291879734,0.09792805755395684
a150_mu060_g020,hot-load,hot,2.3775583632928687,0.09433812949640286
a150_mu060_g020,hot-load,hot,2.4238144863624305,0.09074820143884899
a150_mu060_g020,hot-load,hot,2.475771466893846,0.087158273381295
a150_mu060_g020,hot-load,hot,2.5319290640352476,0.08356834532374102
a150_mu060_g020,hot-load,hot,2.5924287348826898,0.07997841726618704
a150_mu060_g020,hot-load,hot,2.673691796211682,0.07638848920863306
a150_mu060_g020,hot-load,hot,2.762042063569818,0.07279856115107908
a150_mu060_g020,hot-load,hot,2.838322237191055,0.0692086330935251
a150_mu060_g020,hot-load,hot,2.928426260233566,0.06561870503597123
a150_mu060_g020,hot-load,hot,3.0227248169389,0.062028776978417244
a150_mu060_g020,hot-load,hot,3.119524566006955,0.05843884892086337
a150_mu060_g020,hot-load,hot,3.2045033360968156,0.05484892086330939
a150_mu060_g020,hot-load,hot,3.320564500513884,0.05125899280575541
a150_mu060_g020,hot-load,hot,3.428935244835441,0.04766906474820143
a150_mu060_g020,hot-load,hot,3.5735556014945966,0.04407913669064745
a150_mu060_g020,hot-load,hot,3.757293597723851,0.040489208633093465
a150_mu060_g020,hot-load,hot,3.9735041186075692,0.036899280575539484
a150_mu060_g020,hot-load,hot,4.199052116602155,0.03330935251798561
a150_mu060_g020,hot-load,hot,4.3920563563997375,0.02971942446043163
a150_mu060_g020,hot-load,hot,4.629434874830384,0.02612949640287776
a150_mu060_g020,hot-load,hot,4.946406317833959,0.02253956834532378
a150_mu060_g020,hot-load,hot,5.477802849824815,0.018949640287769798
a150_mu060_g020,hot-load,hot,5.908624158065031,0.015359712230215816
a150_mu060_g020,hot-load,hot,6.4691329635541726,0.011769784172661835
a150_mu060_g020,hot-load,hot,7.26882167064759,0.008179856115107853
a150_mu060_g020,hot-load,hot,8.28050853502531,0.0045899280575538715
a150_mu060_g020,hot-load,hot,11.223104239023803,0.0010000000000000009
a150_mu060_g020,hot-load,cold,0.6981358500284051,0.5
a150_mu060_g020,hot-load,cold,0.7089646702717508,0.496410071942446
a150_mu060_g020,hot-load,cold,0.7195822129977881,0.49282014388489204
a150_mu060_g020,hot-load,cold,0.7263992299601805,0.48923021582733817
a150_mu060_g020,hot-load,cold,0.7311266550086225,0.4856402877697842
a150_mu060_g020,hot-load,cold,0.7419683627317407,0.4820503597122302
a150_mu060_g020,hot-load,cold,0.7612510574485423,0.4784604316546762
a150_mu060_g020,hot-load,cold,0.7756450669821033,0.47487050359712235
a150_mu060_g020,hot-load,cold,0.7801740941363622,0.47128057553956837
a150_mu060_g020,hot-load,cold,0.7876782006514936,0.4676906474820144
a150_mu060_g020,hot-load,cold,0.8033911586226667,0.4641007194244604
a150_mu060_g020,hot-load,cold,0.8126201403537843,0.4605107913669064
a150_mu060_g020,hot-load,cold,0.824005462085322,0.45692086330935255
a150_mu060_g020,hot-load,cold,0.8295157374739195,0.4533309352517986
a150_mu060_g020,hot-load,cold,0.8371556326390273,0.4497410071942446
a150_mu060_g020,hot-load,cold,0.8447858267692456,0.4461510791366906
a150_mu060_g020,hot-load,cold,0.8526522182710167,0.44256115107913674
a150_mu060_g020,hot-load,cold,0.8647103572444107,0.43897122302158276
a150_mu060_g020,hot-load,cold,0.8743957072093979,0.4353812949640288
a150_mu060_g020,hot-load,cold,0.8902654899647269,0.4317913669064748
a150_mu060_g020,hot-load,cold,0.9044466940209206,0.4282014388489208
a150_mu060_g020,hot-load,cold,0.9164319971668446,0.42461151079136694
a150_mu060_g020,hot-load,cold,0.9257552485460921,0.42102158273381296
a150_mu060_g020,hot-load,cold,0.9388670942916207,0.417431654676259
a150_mu060_g020,hot-load,cold,0.9451541659858987,0.413841726618705
a150_mu060_g020,hot-load,cold,0.9644063048969598,0.4102517985611511
a150_mu060_g020,hot-load,cold,0.9713096410682128,0.40666187050359714
a150_mu060_g020,hot-load,cold,0.9788474733289252,0.40307194244604316
a150_mu060_g020,hot-load,cold,0.9862718629549111,0.3994820143884892
a150_mu060_g020,hot-load,cold,0.9969097568238346,0.3958920863309352
a150_mu060_g020,hot-load,cold,1.0064152647906173,0.39230215827338133
a150_mu060_g020,hot-load,cold,1.0140250445756864,0.38871223021582735
a150_mu060_g020,hot-load,cold,1.0319710703714282,0.38512230215827337
a150_mu060_g020,hot-load,cold,1.0393637343874993,0.3815323741007194
a150_mu060_g020,hot-load,cold,1.0483830485504841,0.3779424460431655
a150_mu060_g020,hot-load,cold,1.055254555613749,0.37435251798561153
a150_mu060_g020,hot-load,cold,1.0642618346108923,0.37076258992805755
a150_mu060_g020,hot-load,cold,1.0687949674332993,0.36717266187050357
a150_mu060_g020,hot-load,cold,1.0761482216965288,0.3635827338129496
a150_mu060_g020,hot-load,cold,1.0803561604196248,0.3599928057553957
a150_mu060_g020,hot-load,cold,1.0935449853733026,0.35640287769784174
a150_mu060_g020,hot-load,cold,1.0991620430741702,0.35281294964028775
a150_mu060_g020,hot-load,cold,1.1093400272963216,0.3492230215827338
a150_mu060_g020,hot-load,cold,1.1169109177716077,0.3456330935251799
a150_mu060_g020,hot-load,cold,1.122238006134086,0.3420431654676259
a150_mu060_g020,hot-load,cold,1.128567441984793,0.33845323741007194
a150_mu060_g020,hot-load,cold,1.144356406881864,0.33486330935251796
a150_mu060_g020,hot-load,cold,1.1498068479690622,0.331273381294964
a150_mu060_g020,hot-load,cold,1.1579915089869601,0.3276834532374101
a150_mu060_g020,hot-load,cold,1.1724765892966387,0.3240935251798561
a150_mu060_g020,hot-load,cold,1.1829143382449423,0.32050359712230214
a150_mu060_g020,hot-load,cold,1.1928753590347887,0.31691366906474816
a150_mu060_g020,hot-load,cold,1.2034352345731685,0.3133237410071943
a150_mu060_g020,hot-load,cold,1.2098273473514602,0.3097338129496403
a150_mu060_g020,hot-load,cold,1.2168979279468404,0.3061438848920863
a150_mu060_g020,hot-load,cold,1.2250405625540481,0.30255395683453234
a150_mu060_g020,hot-load,cold,1.2330094636254545,0.29896402877697836
a150_mu060_g020,hot-load,cold,1.2422092319828244,0.2953741007194245
a150_mu060_g020,hot-load,cold,1.2503513405585336,0.2917841726618705
a150_mu060_g020,hot-load,cold,1.2594675788856047,0.28819424460431653
a150_mu060_g020,hot-load,cold,1.2768927987832228,0.28460431654676255
a150_mu060_g020,hot-load,cold,1.2929168281445789,0.2810143884892087
a150_mu060_g020,hot-load,cold,1.3061196077343131,0.2774244604316547
a150_mu060_g020,hot-load,cold,1.322237584830482,0.2738345323741007
a150_mu060_g020,hot-load,cold,1.3298442007285358,0.27024460431654673
a150_mu060_g020,hot-load,cold,1.3413444666645795,0.26665467625899275
a150_mu060_g020,hot-load,cold,1.3545209491040484,0.2630647482014389
a150_mu060_g020,hot-load,cold,1.3666885928915733,0.2594748201438849
a150_mu060_g020,hot-load,cold,1.3731360688033958,0.2558848920863309
a150_mu060_g020,hot-load,cold,1.383228025704996,0.25229496402877694
a150_mu060_g020,hot-load,cold,1.398607557109213,0.24870503597122307
a150_mu060_g020,hot-load,cold,1.417858645914318,0.24511510791366908
a150_mu060_g020,hot-load,cold,1.4327733570515053,0.2415251798561151
a150_mu060_g020,hot-load,cold,1.446586063412555,0.23793525179856112
