bootstrap_id,angle_degrees,cold_r2,hot_r2
66,76.96840831075129,0.9733576819388796,0.9897780837424415
67,86.80875490403457,0.9699209667460426,0.9921101357071697
68,76.76853204156431,1.0,1.0
69,89.60493801259798,0.9671292446108537,0.9072321644667753
70,78.93738747629259,0.9897884958397386,0.9999451785232318
71,87.28692225820238,0.9728941957966328,0.99355218707426
72,92.06753544209143,0.975468845180173,0.9906036801486203
73,66.88306462967608,0.9686798014908462,0.9983210918590676
74,92.52858623458188,0.9747195697088978,0.9820140015579989
75,99.62011672496376,1.0,1.0
76,100.3653887442628,0.9990879720268443,0.9969365218511254
77,59.91651041740183,1.0,1.0
78,87.80198501150741,0.9839396165383374,0.9887355301912908
79,100.36538874426279,0.9990879720268443,0.9969365218511254
80,88.8912893704166,1.0,1.0
81,130.63655643696043,0.9993117885950521,0.9999748848512702
82,87.28692225820242,0.9728941957966328,0.99355218707426
83,91.14264638806542,0.985805229091571,0.9994995225430295
84,138.7462893118684,0.9993568540575049,0.9999758024227785
85,152.76272018434705,1.0,1.0
86,89.18047586344129,0.9784794465978661,0.9782553066704904
87,75.89764856448144,1.0,1.0
89,90.13283159674874,0.9774050774969689,0.9840380319156153
90,86.95290264798155,0.9431518566684433,0.9842602617934703
91,88.62748914417071,0.9578896052648189,0.9932478250323405
92,97.8109490586493,0.99523248848508,0.9876199095100981
93,79.50436254839808,0.9567208348174694,0.9826458242539242
94,94.67133751459768,0.970576235219678,0.9838345689549064
95,88.67657444347637,1.0,1.0
96,99.70186011896477,0.9989554375118533,0.9971380009807367
97,77.64877065240898,0.9418236848228667,0.986857480524895
98,102.24311832410514,0.9947877692271346,0.9918355892572144
99,79.7776187616141,0.9929850653751066,0.9999722432266214
100,151.53083722434027,1.0,1.0
101,82.77051024212298,0.9869195078468953,0.9892414499755574
102,86.35665878450727,0.9580372378923335,0.9819262199665587
103,82.77051024212298,0.9869195078468953,0.9892414499755574
104,93.16163511653404,0.9790210069114833,0.9763145615110972
105,81.99095064920516,0.9590835125280243,0.9748903302476425
106,87.28692225820242,0.9728941957966328,0.9935521870742601
108,79.42758132388263,0.9478892344180508,0.9870025425684776
